
 Dense Vector/Dense Vector Addition:
   Blaze [MFlop/s]:
     Blaze       = 1        (2.00969)
   N=137435, steps=8425
     Blaze       = 1        (2.02074)
   N=151178, steps=8469
     Blaze       = 1        (2.04023)
   N=166295, steps=8478
     Blaze       = 1        (2.04837)
   N=182924, steps=8282
     Blaze       = 1        (2.01438)
   N=201216, steps=8276
     Blaze       = 1        (2.03273)
   N=221337, steps=8205
     Blaze       = 1        (2.02519)
   N=243470, steps=8080
     Blaze       = 1        (2.03513)
   N=267817, steps=7973
     Blaze       = 1        (2.03147)
   N=294598, steps=7863
     Blaze       = 1        (2.04684)
   N=324057, steps=7641
     Blaze       = 1        (2.0294)
   N=356462, steps=7461
     Blaze       = 1        (2.03126)
   N=392108, steps=7125
     Blaze       = 1        (1.97486)
   N=431318, steps=6977
     Blaze       = 1        (1.98303)
   N=474449, steps=6588
     Blaze       = 1        (1.91022)
   N=521893, steps=6553
     Blaze       = 1        (1.95222)
   N=574082, steps=6410
     Blaze       = 1        (1.92095)
   N=631490, steps=6270
     Blaze       = 1        (1.92629)
   N=694639, steps=6291
     Blaze       = 1        (1.98963)
   N=764102, steps=5967
     Blaze       = 1        (1.99683)
   N=840512, steps=5750
     Blaze       = 1        (2.0624)
   N=924563, steps=5084
     Blaze       = 1        (2.00264)
   N=1017019, steps=4488
     Blaze       = 1        (1.96527)
   N=1118720, steps=4168
     Blaze       = 1        (2.2169)
   N=1230592, steps=3357
     Blaze       = 1        (1.95895)
   N=1353651, steps=2825
     Blaze       = 1        (2.01616)
   N=1489016, steps=2163
     Blaze       = 1        (1.8426)
   N=1637917, steps=1711
     Blaze       = 1        (1.87111)
   N=1801708, steps=1338
     Blaze       = 1        (1.94028)
   N=1981878, steps=1337
     Blaze       = 1        (2.06633)
   N=2180065, steps=1132
     Blaze       = 1        (2.05045)
   N=2398071, steps=984
     Blaze       = 1        (2.06123)
   N=2637878, steps=802
     Blaze       = 1        (1.94144)
   N=2901665, steps=702
     Blaze       = 1        (1.76709)
   N=3191831, steps=605
     Blaze       = 1        (1.87171)
   N=3511014, steps=649
     Blaze       = 1        (2.43445)
   N=3862115, steps=470
     Blaze       = 1        (1.89049)
   N=4248326, steps=452
     Blaze       = 1        (2.00665)
   N=4673158, steps=407
     Blaze       = 1        (1.95305)
   N=5140474, steps=371
     Blaze       = 1        (1.94589)
   N=5654521, steps=358
     Blaze       = 1        (2.11455)
   N=6219973, steps=309
     Blaze       = 1        (1.93213)
   N=6841970, steps=277
     Blaze       = 1        (1.91704)
   N=7526167, steps=261
     Blaze       = 1        (1.97224)
   N=8278784, steps=238
     Blaze       = 1        (1.97647)
   N=9106663, steps=217
     Blaze       = 1        (1.94932)
   N=10000000, steps=193
     Blaze       = 1        (1.92073)
