benchmark,matrix_size,num_threads,block_size_row,block_size_col,num_elements,chunk_size,num_blocks,mflops,num_blocks/chunk_size,num_elements*chunk_size,num_blocks/num_threads,num_blocks/(chunk_size*(num_threads-1))
dmatdmatdmatadd,1380,8,16,1024,16384,50,174,674.964,3.48,819200,21.75,0.49714285714285716
dmatdmatdmatadd,1380,8,16,1024,16384,60,174,658.655,2.9,983040,21.75,0.4142857142857143
dmatdmatdmatadd,1380,8,16,1024,16384,70,174,631.432,2.4857142857142858,1146880,21.75,0.3551020408163265
dmatdmatdmatadd,1380,8,32,1024,32768,1,88,686.442,88.0,32768,11.0,12.571428571428571
dmatdmatdmatadd,1380,8,32,1024,32768,2,88,686.726,44.0,65536,11.0,6.285714285714286
dmatdmatdmatadd,1380,8,32,1024,32768,3,88,677.711,29.333333333333332,98304,11.0,4.190476190476191
dmatdmatdmatadd,1380,8,32,1024,32768,4,88,692.802,22.0,131072,11.0,3.142857142857143
dmatdmatdmatadd,1380,8,32,1024,32768,5,88,665.878,17.6,163840,11.0,2.5142857142857142
dmatdmatdmatadd,1380,8,32,1024,32768,6,88,690.691,14.666666666666666,196608,11.0,2.0952380952380953
dmatdmatdmatadd,1380,8,32,1024,32768,7,88,685.036,12.571428571428571,229376,11.0,1.7959183673469388
dmatdmatdmatadd,1380,8,32,1024,32768,8,88,693.484,11.0,262144,11.0,1.5714285714285714
dmatdmatdmatadd,1380,8,32,1024,32768,9,88,685.536,9.777777777777779,294912,11.0,1.3968253968253967
dmatdmatdmatadd,1380,8,32,1024,32768,10,88,681.84,8.8,327680,11.0,1.2571428571428571
dmatdmatdmatadd,1380,8,32,1024,32768,20,88,670.414,4.4,655360,11.0,0.6285714285714286
dmatdmatdmatadd,1380,8,32,1024,32768,30,88,655.815,2.933333333333333,983040,11.0,0.41904761904761906
dmatdmatdmatadd,1380,8,4,1024,4096,2,690,655.141,345.0,8192,86.25,49.285714285714285
dmatdmatdmatadd,1380,8,4,1024,4096,3,690,662.653,230.0,12288,86.25,32.857142857142854
dmatdmatdmatadd,1380,8,4,1024,4096,4,690,673.565,172.5,16384,86.25,24.642857142857142
dmatdmatdmatadd,1380,8,4,1024,4096,5,690,688.937,138.0,20480,86.25,19.714285714285715
dmatdmatdmatadd,1380,8,4,1024,4096,6,690,688.384,115.0,24576,86.25,16.428571428571427
dmatdmatdmatadd,1380,8,4,1024,4096,7,690,686.868,98.57142857142857,28672,86.25,14.081632653061224
dmatdmatdmatadd,1380,8,4,1024,4096,8,690,689.557,86.25,32768,86.25,12.321428571428571
dmatdmatdmatadd,1380,8,4,1024,4096,9,690,694.374,76.66666666666667,36864,86.25,10.952380952380953
dmatdmatdmatadd,1380,8,4,1024,4096,10,690,699.836,69.0,40960,86.25,9.857142857142858
dmatdmatdmatadd,1380,8,4,1024,4096,20,690,687.159,34.5,81920,86.25,4.928571428571429
dmatdmatdmatadd,1380,8,4,1024,4096,30,690,693.173,23.0,122880,86.25,3.2857142857142856
dmatdmatdmatadd,1380,8,4,1024,4096,40,690,667.587,17.25,163840,86.25,2.4642857142857144
dmatdmatdmatadd,1380,8,4,1024,4096,50,690,691.142,13.8,204800,86.25,1.9714285714285715
dmatdmatdmatadd,1380,8,4,1024,4096,60,690,695.391,11.5,245760,86.25,1.6428571428571428
dmatdmatdmatadd,1380,8,4,1024,4096,70,690,695.469,9.857142857142858,286720,86.25,1.4081632653061225
dmatdmatdmatadd,1380,8,4,1024,4096,80,690,684.201,8.625,327680,86.25,1.2321428571428572
dmatdmatdmatadd,1380,8,4,1024,4096,90,690,678.953,7.666666666666667,368640,86.25,1.0952380952380953
dmatdmatdmatadd,1380,8,4,1024,4096,100,690,661.077,6.9,409600,86.25,0.9857142857142858
dmatdmatdmatadd,1380,8,4,1024,4096,200,690,674.257,3.45,819200,86.25,0.4928571428571429
dmatdmatdmatadd,1380,8,8,1024,8192,1,346,653.479,346.0,8192,43.25,49.42857142857143
dmatdmatdmatadd,1380,8,8,1024,8192,2,346,674.44,173.0,16384,43.25,24.714285714285715
dmatdmatdmatadd,1380,8,8,1024,8192,3,346,689.745,115.33333333333333,24576,43.25,16.476190476190474
dmatdmatdmatadd,1380,8,8,1024,8192,4,346,689.919,86.5,32768,43.25,12.357142857142858
dmatdmatdmatadd,1380,8,8,1024,8192,5,346,696.801,69.2,40960,43.25,9.885714285714286
dmatdmatdmatadd,1380,8,8,1024,8192,6,346,685.913,57.666666666666664,49152,43.25,8.238095238095237
dmatdmatdmatadd,1380,8,8,1024,8192,7,346,683.064,49.42857142857143,57344,43.25,7.061224489795919
dmatdmatdmatadd,1380,8,8,1024,8192,8,346,690.722,43.25,65536,43.25,6.178571428571429
dmatdmatdmatadd,1380,8,8,1024,8192,9,346,693.59,38.44444444444444,73728,43.25,5.492063492063492
dmatdmatdmatadd,1380,8,8,1024,8192,10,346,685.896,34.6,81920,43.25,4.942857142857143
dmatdmatdmatadd,1380,8,8,1024,8192,20,346,670.75,17.3,163840,43.25,2.4714285714285715
dmatdmatdmatadd,1380,8,8,1024,8192,30,346,696.473,11.533333333333333,245760,43.25,1.6476190476190475
dmatdmatdmatadd,1380,8,8,1024,8192,40,346,686.041,8.65,327680,43.25,1.2357142857142858
dmatdmatdmatadd,1380,8,8,1024,8192,50,346,662.416,6.92,409600,43.25,0.9885714285714285
dmatdmatdmatadd,1380,8,8,1024,8192,60,346,663.831,5.766666666666667,491520,43.25,0.8238095238095238
dmatdmatdmatadd,1380,8,8,1024,8192,70,346,667.263,4.942857142857143,573440,43.25,0.7061224489795919
dmatdmatdmatadd,1380,8,8,1024,8192,80,346,668.191,4.325,655360,43.25,0.6178571428571429
dmatdmatdmatadd,1380,8,8,1024,8192,90,346,672.298,3.8444444444444446,737280,43.25,0.5492063492063493
dmatdmatdmatadd,1380,8,8,1024,8192,100,346,673.918,3.46,819200,43.25,0.4942857142857143
dmatdmatdmatadd,1587,8,16,1024,16384,1,200,669.292,200.0,16384,25.0,28.571428571428573
dmatdmatdmatadd,1587,8,16,1024,16384,2,200,686.45,100.0,32768,25.0,14.285714285714286
dmatdmatdmatadd,1587,8,16,1024,16384,3,200,679.645,66.66666666666667,49152,25.0,9.523809523809524
dmatdmatdmatadd,1587,8,16,1024,16384,4,200,677.742,50.0,65536,25.0,7.142857142857143
dmatdmatdmatadd,1587,8,16,1024,16384,5,200,677.884,40.0,81920,25.0,5.714285714285714
dmatdmatdmatadd,1587,8,16,1024,16384,6,200,666.226,33.333333333333336,98304,25.0,4.761904761904762
dmatdmatdmatadd,1587,8,16,1024,16384,7,200,680.718,28.571428571428573,114688,25.0,4.081632653061225
dmatdmatdmatadd,1587,8,16,1024,16384,8,200,663.195,25.0,131072,25.0,3.5714285714285716
dmatdmatdmatadd,1587,8,16,1024,16384,9,200,680.081,22.22222222222222,147456,25.0,3.1746031746031744
dmatdmatdmatadd,1587,8,16,1024,16384,10,200,688.66,20.0,163840,25.0,2.857142857142857
dmatdmatdmatadd,1587,8,16,1024,16384,20,200,685.272,10.0,327680,25.0,1.4285714285714286
dmatdmatdmatadd,1587,8,16,1024,16384,30,200,655.52,6.666666666666667,491520,25.0,0.9523809523809523
dmatdmatdmatadd,1587,8,16,1024,16384,40,200,661.696,5.0,655360,25.0,0.7142857142857143
dmatdmatdmatadd,1587,8,16,1024,16384,50,200,683.181,4.0,819200,25.0,0.5714285714285714
dmatdmatdmatadd,1587,8,16,1024,16384,60,200,675.425,3.3333333333333335,983040,25.0,0.47619047619047616
dmatdmatdmatadd,1587,8,16,1024,16384,70,200,658.152,2.857142857142857,1146880,25.0,0.40816326530612246
dmatdmatdmatadd,1587,8,16,1024,16384,80,200,634.815,2.5,1310720,25.0,0.35714285714285715
dmatdmatdmatadd,1587,8,32,1024,32768,1,100,679.266,100.0,32768,12.5,14.285714285714286
dmatdmatdmatadd,1587,8,32,1024,32768,2,100,675.886,50.0,65536,12.5,7.142857142857143
dmatdmatdmatadd,1587,8,32,1024,32768,3,100,669.257,33.333333333333336,98304,12.5,4.761904761904762
dmatdmatdmatadd,1587,8,32,1024,32768,4,100,662.414,25.0,131072,12.5,3.5714285714285716
dmatdmatdmatadd,1587,8,32,1024,32768,5,100,676.367,20.0,163840,12.5,2.857142857142857
dmatdmatdmatadd,1587,8,32,1024,32768,6,100,663.615,16.666666666666668,196608,12.5,2.380952380952381
dmatdmatdmatadd,1587,8,32,1024,32768,7,100,678.335,14.285714285714286,229376,12.5,2.0408163265306123
dmatdmatdmatadd,1587,8,32,1024,32768,8,100,686.558,12.5,262144,12.5,1.7857142857142858
dmatdmatdmatadd,1587,8,32,1024,32768,9,100,680.473,11.11111111111111,294912,12.5,1.5873015873015872
dmatdmatdmatadd,1587,8,32,1024,32768,10,100,685.458,10.0,327680,12.5,1.4285714285714286
dmatdmatdmatadd,1587,8,32,1024,32768,20,100,655.18,5.0,655360,12.5,0.7142857142857143
dmatdmatdmatadd,1587,8,32,1024,32768,30,100,670.642,3.3333333333333335,983040,12.5,0.47619047619047616
dmatdmatdmatadd,1587,8,32,1024,32768,40,100,631.697,2.5,1310720,12.5,0.35714285714285715
dmatdmatdmatadd,1587,8,4,1024,4096,1,794,621.794,794.0,4096,99.25,113.42857142857143
dmatdmatdmatadd,1587,8,4,1024,4096,2,794,653.788,397.0,8192,99.25,56.714285714285715
dmatdmatdmatadd,1587,8,4,1024,4096,3,794,661.779,264.6666666666667,12288,99.25,37.80952380952381
dmatdmatdmatadd,1587,8,4,1024,4096,4,794,670.646,198.5,16384,99.25,28.357142857142858
dmatdmatdmatadd,1587,8,4,1024,4096,5,794,673.421,158.8,20480,99.25,22.685714285714287
dmatdmatdmatadd,1587,8,4,1024,4096,6,794,680.816,132.33333333333334,24576,99.25,18.904761904761905
dmatdmatdmatadd,1587,8,4,1024,4096,7,794,682.393,113.42857142857143,28672,99.25,16.20408163265306
dmatdmatdmatadd,1587,8,4,1024,4096,8,794,686.112,99.25,32768,99.25,14.178571428571429
dmatdmatdmatadd,1587,8,4,1024,4096,9,794,682.038,88.22222222222223,36864,99.25,12.603174603174603
dmatdmatdmatadd,1587,8,4,1024,4096,10,794,683.865,79.4,40960,99.25,11.342857142857143
dmatdmatdmatadd,1587,8,4,1024,4096,20,794,680.531,39.7,81920,99.25,5.671428571428572
dmatdmatdmatadd,1587,8,4,1024,4096,30,794,679.341,26.466666666666665,122880,99.25,3.780952380952381
dmatdmatdmatadd,1587,8,4,1024,4096,40,794,689.17,19.85,163840,99.25,2.835714285714286
dmatdmatdmatadd,1587,8,4,1024,4096,50,794,684.216,15.88,204800,99.25,2.2685714285714287
dmatdmatdmatadd,1587,8,4,1024,4096,60,794,688.348,13.233333333333333,245760,99.25,1.8904761904761904
dmatdmatdmatadd,1587,8,4,1024,4096,70,794,688.611,11.342857142857143,286720,99.25,1.620408163265306
dmatdmatdmatadd,1587,8,4,1024,4096,80,794,685.842,9.925,327680,99.25,1.417857142857143
dmatdmatdmatadd,1587,8,4,1024,4096,90,794,675.07,8.822222222222223,368640,99.25,1.2603174603174603
dmatdmatdmatadd,1587,8,4,1024,4096,100,794,663.993,7.94,409600,99.25,1.1342857142857143
dmatdmatdmatadd,1587,8,4,1024,4096,200,794,686.757,3.97,819200,99.25,0.5671428571428572
dmatdmatdmatadd,1587,8,4,1024,4096,300,794,648.817,2.6466666666666665,1228800,99.25,0.3780952380952381
dmatdmatdmatadd,1587,8,8,1024,8192,1,398,650.774,398.0,8192,49.75,56.857142857142854
dmatdmatdmatadd,1587,8,8,1024,8192,2,398,671.641,199.0,16384,49.75,28.428571428571427
dmatdmatdmatadd,1587,8,8,1024,8192,3,398,680.1,132.66666666666666,24576,49.75,18.952380952380953
dmatdmatdmatadd,1587,8,8,1024,8192,4,398,686.18,99.5,32768,49.75,14.214285714285714
dmatdmatdmatadd,1587,8,8,1024,8192,5,398,682.861,79.6,40960,49.75,11.371428571428572
dmatdmatdmatadd,1587,8,8,1024,8192,6,398,683.255,66.33333333333333,49152,49.75,9.476190476190476
dmatdmatdmatadd,1587,8,8,1024,8192,7,398,677.568,56.857142857142854,57344,49.75,8.122448979591837
dmatdmatdmatadd,1587,8,8,1024,8192,8,398,679.659,49.75,65536,49.75,7.107142857142857
dmatdmatdmatadd,1587,8,8,1024,8192,9,398,682.072,44.22222222222222,73728,49.75,6.317460317460317
dmatdmatdmatadd,1587,8,8,1024,8192,10,398,680.988,39.8,81920,49.75,5.685714285714286
dmatdmatdmatadd,1587,8,8,1024,8192,20,398,689.367,19.9,163840,49.75,2.842857142857143
dmatdmatdmatadd,1587,8,8,1024,8192,30,398,689.218,13.266666666666667,245760,49.75,1.8952380952380952
dmatdmatdmatadd,1587,8,8,1024,8192,40,398,687.751,9.95,327680,49.75,1.4214285714285715
dmatdmatdmatadd,1587,8,8,1024,8192,50,398,667.381,7.96,409600,49.75,1.1371428571428572
dmatdmatdmatadd,1587,8,8,1024,8192,60,398,658.815,6.633333333333334,491520,49.75,0.9476190476190476
dmatdmatdmatadd,1587,8,8,1024,8192,70,398,663.22,5.685714285714286,573440,49.75,0.8122448979591836
dmatdmatdmatadd,1587,8,8,1024,8192,80,398,662.764,4.975,655360,49.75,0.7107142857142857
dmatdmatdmatadd,1587,8,8,1024,8192,90,398,671.479,4.4222222222222225,737280,49.75,0.6317460317460317
dmatdmatdmatadd,1587,8,8,1024,8192,100,398,683.2,3.98,819200,49.75,0.5685714285714286
dmatdmatdmatadd,200,16,16,1024,3200,1,13,1023.77,13.0,3200,0.8125,0.8666666666666667
dmatdmatdmatadd,200,16,16,1024,3200,3,13,959.95,4.333333333333333,9600,0.8125,0.28888888888888886
dmatdmatdmatadd,200,16,16,1024,3200,4,13,967.752,3.25,12800,0.8125,0.21666666666666667
dmatdmatdmatadd,200,16,16,1024,3200,5,13,926.376,2.6,16000,0.8125,0.17333333333333334
dmatdmatdmatadd,200,16,32,1024,6400,2,7,967.926,3.5,12800,0.4375,0.23333333333333334
dmatdmatdmatadd,200,16,4,1024,800,4,50,993.212,12.5,3200,3.125,0.8333333333333334
dmatdmatdmatadd,200,16,4,1024,800,5,50,1003.32,10.0,4000,3.125,0.6666666666666666
dmatdmatdmatadd,200,16,4,1024,800,6,50,1003.55,8.333333333333334,4800,3.125,0.5555555555555556
dmatdmatdmatadd,200,16,4,1024,800,7,50,975.433,7.142857142857143,5600,3.125,0.47619047619047616
dmatdmatdmatadd,200,16,4,1024,800,9,50,946.314,5.555555555555555,7200,3.125,0.37037037037037035
dmatdmatdmatadd,200,16,4,1024,800,10,50,967.229,5.0,8000,3.125,0.3333333333333333
dmatdmatdmatadd,200,16,8,1024,1600,2,25,1009.1,12.5,3200,1.5625,0.8333333333333334
dmatdmatdmatadd,200,16,8,1024,1600,3,25,1020.89,8.333333333333334,4800,1.5625,0.5555555555555556
dmatdmatdmatadd,200,16,8,1024,1600,4,25,1017.89,6.25,6400,1.5625,0.4166666666666667
dmatdmatdmatadd,200,16,8,1024,1600,5,25,971.651,5.0,8000,1.5625,0.3333333333333333
dmatdmatdmatadd,200,16,8,1024,1600,6,25,949.517,4.166666666666667,9600,1.5625,0.2777777777777778
dmatdmatdmatadd,200,16,8,1024,1600,7,25,993.927,3.5714285714285716,11200,1.5625,0.23809523809523808
dmatdmatdmatadd,200,16,8,1024,1600,8,25,951.589,3.125,12800,1.5625,0.20833333333333334
dmatdmatdmatadd,200,16,8,1024,1600,9,25,971.948,2.7777777777777777,14400,1.5625,0.18518518518518517
dmatdmatdmatadd,230,16,16,1024,3680,1,15,1255.25,15.0,3680,0.9375,1.0
dmatdmatdmatadd,230,16,4,1024,920,4,58,1221.57,14.5,3680,3.625,0.9666666666666667
dmatdmatdmatadd,230,16,4,1024,920,5,58,1222.59,11.6,4600,3.625,0.7733333333333333
dmatdmatdmatadd,230,16,4,1024,920,6,58,1217.51,9.666666666666666,5520,3.625,0.6444444444444445
dmatdmatdmatadd,230,16,4,1024,920,7,58,1137.59,8.285714285714286,6440,3.625,0.5523809523809524
dmatdmatdmatadd,230,16,4,1024,920,8,58,1131.42,7.25,7360,3.625,0.48333333333333334
dmatdmatdmatadd,230,16,8,1024,1840,2,29,1247.69,14.5,3680,1.8125,0.9666666666666667
dmatdmatdmatadd,230,16,8,1024,1840,3,29,1212.81,9.666666666666666,5520,1.8125,0.6444444444444445
dmatdmatdmatadd,264,16,4,1024,1056,5,66,1530.97,13.2,5280,4.125,0.88
dmatdmatdmatadd,264,16,4,1024,1056,6,66,1455.55,11.0,6336,4.125,0.7333333333333333
dmatdmatdmatadd,264,16,4,1024,1056,7,66,1394.01,9.428571428571429,7392,4.125,0.6285714285714286
dmatdmatdmatadd,264,16,8,1024,2112,3,33,1448.59,11.0,6336,2.0625,0.7333333333333333
dmatdmatdmatadd,300,16,4,1024,1200,5,75,1759.88,15.0,6000,4.6875,1.0
dmatdmatdmatadd,300,16,4,1024,1200,6,75,1736.54,12.5,7200,4.6875,0.8333333333333334
dmatdmatdmatadd,300,16,4,1024,1200,7,75,1634.65,10.714285714285714,8400,4.6875,0.7142857142857143
dmatdmatdmatadd,300,16,8,1024,2400,3,38,1735.2,12.666666666666666,7200,2.375,0.8444444444444444
dmatdmatdmatadd,345,16,4,1024,1380,6,87,2121.69,14.5,8280,5.4375,0.9666666666666667
dmatdmatdmatadd,345,16,4,1024,1380,7,87,1997.64,12.428571428571429,9660,5.4375,0.8285714285714286
dmatdmatdmatadd,345,16,8,1024,2760,3,44,2174.14,14.666666666666666,8280,2.75,0.9777777777777777
dmatdmatdmatadd,396,16,16,1024,6336,2,25,2286.06,12.5,12672,1.5625,0.8333333333333334
dmatdmatdmatadd,396,16,32,1024,12672,1,13,2272.7,13.0,12672,0.8125,0.8666666666666667
dmatdmatdmatadd,396,16,4,1024,1584,7,99,2434.43,14.142857142857142,11088,6.1875,0.9428571428571428
dmatdmatdmatadd,396,16,4,1024,1584,8,99,2255.03,12.375,12672,6.1875,0.825
dmatdmatdmatadd,396,16,8,1024,3168,4,50,2249.16,12.5,12672,3.125,0.8333333333333334
dmatdmatdmatadd,455,16,16,1024,7280,1,29,2798.39,29.0,7280,1.8125,1.9333333333333333
dmatdmatdmatadd,455,16,16,1024,7280,2,29,2813.0,14.5,14560,1.8125,0.9666666666666667
dmatdmatdmatadd,455,16,32,1024,14560,1,15,2824.6,15.0,14560,0.9375,1.0
dmatdmatdmatadd,455,16,4,1024,1820,4,114,2754.95,28.5,7280,7.125,1.9
dmatdmatdmatadd,455,16,4,1024,1820,8,114,2775.77,14.25,14560,7.125,0.95
dmatdmatdmatadd,455,16,8,1024,3640,2,57,2762.36,28.5,7280,3.5625,1.9
dmatdmatdmatadd,455,16,8,1024,3640,4,57,2799.18,14.25,14560,3.5625,0.95
dmatdmatdmatadd,523,16,4,1024,2092,3,131,2853.36,43.666666666666664,6276,8.1875,2.911111111111111
dmatdmatdmatadd,523,16,4,1024,2092,5,131,2997.96,26.2,10460,8.1875,1.7466666666666666
dmatdmatdmatadd,523,16,4,1024,2092,9,131,3057.27,14.555555555555555,18828,8.1875,0.9703703703703703
dmatdmatdmatadd,523,16,4,1024,2092,10,131,2833.38,13.1,20920,8.1875,0.8733333333333333
dmatdmatdmatadd,523,16,8,1024,4184,5,66,2848.01,13.2,20920,4.125,0.88
dmatdmatdmatadd,600,16,4,1024,2400,5,150,3624.3,30.0,12000,9.375,2.0
dmatdmatdmatadd,600,16,4,1024,2400,10,150,3386.73,15.0,24000,9.375,1.0
dmatdmatdmatadd,600,16,8,1024,4800,5,75,3399.3,15.0,24000,4.6875,1.0
dmatdmatdmatadd,690,16,4,1024,2760,6,173,4220.1,28.833333333333332,16560,10.8125,1.9222222222222223
dmatdmatdmatadd,690,16,8,1024,5520,3,87,4186.4,29.0,16560,5.4375,1.9333333333333333
dmatdmatdmatadd,793,16,4,1024,3172,7,199,4113.41,28.428571428571427,22204,12.4375,1.8952380952380952
dmatdmatdmatadd,912,16,16,1024,14592,2,57,3010.16,28.5,29184,3.5625,1.9
dmatdmatdmatadd,912,16,16,1024,14592,4,57,2937.4,14.25,58368,3.5625,0.95
dmatdmatdmatadd,912,16,32,1024,29184,1,29,3041.82,29.0,29184,1.8125,1.9333333333333333
dmatdmatdmatadd,912,16,32,1024,29184,2,29,2900.67,14.5,58368,1.8125,0.9666666666666667
dmatdmatdmatadd,912,16,4,1024,3648,8,228,3029.96,28.5,29184,14.25,1.9
dmatdmatdmatadd,912,16,8,1024,7296,4,114,3031.92,28.5,29184,7.125,1.9
dmatdmatdmatadd,912,16,8,1024,7296,8,114,2811.42,14.25,58368,7.125,0.95
dmatdmatdmatadd,1048,16,16,1024,16384,9,132,2211.91,14.666666666666666,147456,8.25,0.9777777777777777
dmatdmatdmatadd,1200,16,16,1024,16384,10,150,1623.87,15.0,163840,9.375,1.0
dmatdmatdmatadd,1200,16,4,1024,4096,40,600,1672.25,15.0,163840,37.5,1.0
dmatdmatdmatadd,1200,16,8,1024,8192,20,300,1704.99,15.0,163840,18.75,1.0
dmatdmatdmatadd,1380,16,32,1024,32768,6,88,1354.06,14.666666666666666,196608,5.5,0.9777777777777777
dmatdmatdmatadd,1587,16,32,1024,32768,7,100,1196.61,14.285714285714286,229376,6.25,0.9523809523809523
dmatdmatmult,52,1,256,256,2704,1,1,17700.1,1.0,2704,1.0,NA
dmatdmatmult,60,1,256,256,3600,1,1,13233.2,1.0,3600,1.0,NA
dmatdmatmult,69,1,256,256,4761,1,1,13485.1,1.0,4761,1.0,NA
dmatdmatmult,79,1,256,256,6241,1,1,8342.48,1.0,6241,1.0,NA
dmatdmatmult,90,1,256,256,8100,1,1,9447.23,1.0,8100,1.0,NA
dmatdmatmult,103,1,256,256,10609,1,1,9580.65,1.0,10609,1.0,NA
dmatdmatmult,118,1,256,256,13924,1,1,10743.9,1.0,13924,1.0,NA
dmatdmatmult,135,1,256,256,18225,1,1,10943.8,1.0,18225,1.0,NA
dmatdmatmult,155,1,256,256,24025,1,1,11395.6,1.0,24025,1.0,NA
dmatdmatmult,176,1,256,256,30976,1,1,13388.5,1.0,30976,1.0,NA
dmatdmatmult,200,1,256,256,40000,1,1,13957.1,1.0,40000,1.0,NA
dmatdmatmult,230,1,256,256,52900,1,1,12368.5,1.0,52900,1.0,NA
dmatdmatmult,264,1,256,256,65536,1,4,13430.3,4.0,65536,4.0,NA
dmatdmatmult,264,1,256,256,65536,2,4,13322.5,2.0,131072,4.0,NA
dmatdmatmult,264,1,256,256,65536,3,4,13361.2,1.3333333333333333,196608,4.0,NA
dmatdmatmult,264,1,256,256,65536,4,4,13547.0,1.0,262144,4.0,NA
dmatdmatmult,300,1,256,256,65536,1,4,13408.9,4.0,65536,4.0,NA
dmatdmatmult,300,1,256,256,65536,2,4,13397.2,2.0,131072,4.0,NA
dmatdmatmult,300,1,256,256,65536,3,4,13431.2,1.3333333333333333,196608,4.0,NA
dmatdmatmult,300,1,256,256,65536,4,4,13462.0,1.0,262144,4.0,NA
dmatdmatmult,345,1,256,256,65536,1,4,13235.3,4.0,65536,4.0,NA
dmatdmatmult,345,1,256,256,65536,2,4,13295.1,2.0,131072,4.0,NA
dmatdmatmult,345,1,256,256,65536,3,4,13304.3,1.3333333333333333,196608,4.0,NA
dmatdmatmult,345,1,256,256,65536,4,4,13287.4,1.0,262144,4.0,NA
dmatdmatmult,396,1,256,256,65536,1,4,14130.1,4.0,65536,4.0,NA
dmatdmatmult,396,1,256,256,65536,2,4,14080.0,2.0,131072,4.0,NA
dmatdmatmult,396,1,256,256,65536,3,4,14170.5,1.3333333333333333,196608,4.0,NA
dmatdmatmult,396,1,256,256,65536,4,4,14221.9,1.0,262144,4.0,NA
dmatdmatmult,455,1,256,256,65536,1,4,13070.5,4.0,65536,4.0,NA
dmatdmatmult,455,1,256,256,65536,2,4,13097.8,2.0,131072,4.0,NA
dmatdmatmult,455,1,256,256,65536,3,4,13126.3,1.3333333333333333,196608,4.0,NA
dmatdmatmult,455,1,256,256,65536,4,4,13073.7,1.0,262144,4.0,NA
dmatdmatmult,523,1,256,256,65536,1,9,12508.6,9.0,65536,9.0,NA
dmatdmatmult,523,1,256,256,65536,2,9,12552.8,4.5,131072,9.0,NA
dmatdmatmult,523,1,256,256,65536,3,9,12609.7,3.0,196608,9.0,NA
dmatdmatmult,523,1,256,256,65536,4,9,12600.5,2.25,262144,9.0,NA
dmatdmatmult,523,1,256,256,65536,5,9,12541.0,1.8,327680,9.0,NA
dmatdmatmult,523,1,256,256,65536,6,9,12569.3,1.5,393216,9.0,NA
dmatdmatmult,523,1,256,256,65536,7,9,12555.3,1.2857142857142858,458752,9.0,NA
dmatdmatmult,523,1,256,256,65536,8,9,12616.0,1.125,524288,9.0,NA
dmatdmatmult,523,1,256,256,65536,9,9,12599.4,1.0,589824,9.0,NA
dmatdmatmult,600,1,256,256,65536,1,9,14007.7,9.0,65536,9.0,NA
dmatdmatmult,600,1,256,256,65536,2,9,14129.2,4.5,131072,9.0,NA
dmatdmatmult,600,1,256,256,65536,3,9,14147.7,3.0,196608,9.0,NA
dmatdmatmult,600,1,256,256,65536,4,9,14163.2,2.25,262144,9.0,NA
dmatdmatmult,600,1,256,256,65536,5,9,14127.8,1.8,327680,9.0,NA
dmatdmatmult,600,1,256,256,65536,6,9,14094.2,1.5,393216,9.0,NA
dmatdmatmult,600,1,256,256,65536,7,9,14144.6,1.2857142857142858,458752,9.0,NA
dmatdmatmult,600,1,256,256,65536,8,9,14127.9,1.125,524288,9.0,NA
dmatdmatmult,600,1,256,256,65536,9,9,14148.1,1.0,589824,9.0,NA
dmatdmatmult,690,1,256,256,65536,1,9,13648.4,9.0,65536,9.0,NA
dmatdmatmult,690,1,256,256,65536,2,9,13623.9,4.5,131072,9.0,NA
dmatdmatmult,690,1,256,256,65536,3,9,13668.5,3.0,196608,9.0,NA
dmatdmatmult,690,1,256,256,65536,4,9,13698.9,2.25,262144,9.0,NA
dmatdmatmult,690,1,256,256,65536,5,9,13690.7,1.8,327680,9.0,NA
dmatdmatmult,690,1,256,256,65536,6,9,13649.0,1.5,393216,9.0,NA
dmatdmatmult,690,1,256,256,65536,7,9,13700.7,1.2857142857142858,458752,9.0,NA
dmatdmatmult,690,1,256,256,65536,8,9,13654.8,1.125,524288,9.0,NA
dmatdmatmult,690,1,256,256,65536,9,9,13743.1,1.0,589824,9.0,NA
dmatdmatmult,793,1,256,256,65536,1,16,13075.9,16.0,65536,16.0,NA
dmatdmatmult,793,1,256,256,65536,2,16,12998.6,8.0,131072,16.0,NA
dmatdmatmult,793,1,256,256,65536,3,16,13033.4,5.333333333333333,196608,16.0,NA
dmatdmatmult,793,1,256,256,65536,4,16,13021.3,4.0,262144,16.0,NA
dmatdmatmult,793,1,256,256,65536,5,16,13081.2,3.2,327680,16.0,NA
dmatdmatmult,793,1,256,256,65536,6,16,13039.9,2.6666666666666665,393216,16.0,NA
dmatdmatmult,793,1,256,256,65536,7,16,13063.9,2.2857142857142856,458752,16.0,NA
dmatdmatmult,793,1,256,256,65536,8,16,12992.9,2.0,524288,16.0,NA
dmatdmatmult,793,1,256,256,65536,9,16,13055.4,1.7777777777777777,589824,16.0,NA
dmatdmatmult,793,1,256,256,65536,10,16,13004.5,1.6,655360,16.0,NA
dmatdmatmult,793,1,256,256,65536,16,16,13065.5,1.0,1048576,16.0,NA
dmatdmatmult,912,1,256,256,65536,1,16,13992.2,16.0,65536,16.0,NA
dmatdmatmult,912,1,256,256,65536,2,16,13977.6,8.0,131072,16.0,NA
dmatdmatmult,912,1,256,256,65536,3,16,14040.0,5.333333333333333,196608,16.0,NA
dmatdmatmult,912,1,256,256,65536,4,16,14047.6,4.0,262144,16.0,NA
dmatdmatmult,912,1,256,256,65536,5,16,13956.4,3.2,327680,16.0,NA
