runtime,node,benchmark,matrix_size,num_threads,block_size_row,block_size_col,num_elements,work_per_core,w1,w2,w3,w4,w5,w6,w7,w8,chunk_size,grain_size,num_blocks,num_blocks/chunk_size,num_elements*chunk_size,num_blocks/num_threads,num_blocks/(chunk_size*(num_threads-1)),L1cache,L2cache,L3cache,cache_line,set_associativity,datatype,cost,simd_size,execution_time,num_tasks,mflops
hpx,ws_marvin,dmatdmatadd,6420,5,4,512,2048,9610464,9610464,7901248,7901248,7902192,7901248,0.0,0.0,0.0,1000,1976256,20865,20.865,2048000,4173.0,5.21625,32768,262144,20971520,8,512,8,768000.0,4,52089.18366263684,21.0,791.266
hpx,ws_marvin,dmatdmatadd,7000,5,4,512,2048,10000768,10000768,9999424,10000768,9999424,8999616,0.0,0.0,0.0,1000,2000288,24500,24.5,2048000,4900.0,6.125,32768,262144,20971520,8,512,8,768000.0,4,62007.18524077137,25.0,790.231
hpx,ws_marvin,dmatdmatadd,4222,5,4,512,2048,4506624,4505088,4506624,4315392,2253312,2253312,0.0,0.0,0.0,1200,2253312,9504,7.92,2457600,1900.8,1.98,32768,262144,20971520,8,512,8,921600.0,4,23890.013704080277,8.0,746.493
hpx,ws_marvin,dmatdmatadd,6420,5,4,512,2048,9483008,9483008,9481120,8029648,7111312,7111312,0.0,0.0,0.0,1200,2370752,20865,17.3875,2457600,4173.0,4.346875,32768,262144,20971520,8,512,8,921600.0,4,52052.01614991078,18.0,791.831
hpx,ws_marvin,dmatdmatadd,7000,5,4,512,2048,10600384,10600384,9599232,9600576,9599904,9599904,0.0,0.0,0.0,1200,2400480,24500,20.416666666666668,2457600,4900.0,5.104166666666667,32768,262144,20971520,8,512,8,921600.0,4,61536.68402670943,21.0,796.273
hpx,ws_marvin,dmatdmatadd,4222,5,4,512,2048,5180928,5180928,4880640,2589696,2591232,2591232,0.0,0.0,0.0,1380,2591232,9504,6.886956521739131,2826240,1900.8,1.7217391304347827,32768,262144,20971520,8,512,8,1059840.0,4,24287.962607352692,7.0,734.262
hpx,ws_marvin,dmatdmatadd,6420,5,4,512,2048,8504176,8504176,8177584,8177584,8178528,8178528,0.0,0.0,0.0,1380,2726176,20865,15.119565217391305,2826240,4173.0,3.779891304347826,32768,262144,20971520,8,512,8,1059840.0,4,51404.83911199801,16.0,801.8
hpx,ws_marvin,dmatdmatadd,7000,5,4,512,2048,11040192,11039520,11040192,10360000,8279136,8281152,0.0,0.0,0.0,1380,2760384,24500,17.753623188405797,2826240,4900.0,4.438405797101449,32768,262144,20971520,8,512,8,1059840.0,4,61486.95535419623,18.0,796.917
hpx,ws_marvin,dmatdmatadd,4222,5,4,512,2048,5915904,5915904,2979840,2978304,2979840,2979840,0.0,0.0,0.0,1587,2979840,9504,5.9886578449905485,3250176,1900.8,1.4971644612476371,32768,262144,20971520,8,512,8,1218816.0,4,26458.712710731565,6.0,674.021
hpx,ws_marvin,dmatdmatadd,6420,5,4,512,2048,9405024,9405024,9405024,9404080,6732256,6270016,0.0,0.0,0.0,1587,3135008,20865,13.147448015122873,3250176,4173.0,3.286862003780718,32768,262144,20971520,8,512,8,1218816.0,4,51179.6435737985,14.0,805.328
hpx,ws_marvin,dmatdmatadd,7000,5,4,512,2048,10911808,10911808,9522048,9522048,9521376,9522720,0.0,0.0,0.0,1587,3174240,24500,15.437933207309388,3250176,4900.0,3.859483301827347,32768,262144,20971520,8,512,8,1218816.0,4,61597.79655882024,16.0,795.483
hpx,ws_marvin,dmatdmatadd,4222,5,4,512,2048,4316928,4316928,3379200,3379200,3379200,3379200,0.0,0.0,0.0,1800,3379200,9504,5.28,3686400,1900.8,1.32,32768,262144,20971520,8,512,8,1382400.0,4,24294.34835144925,6.0,734.069
hpx,ws_marvin,dmatdmatadd,6420,5,4,512,2048,10667440,10667440,9215024,7111312,7111312,7111312,0.0,0.0,0.0,1800,3556128,20865,11.591666666666667,3686400,4173.0,2.8979166666666667,32768,262144,20971520,8,512,8,1382400.0,4,52551.15961800819,12.0,784.31
hpx,ws_marvin,dmatdmatadd,7000,5,4,512,2048,10800480,10799808,10799808,10800480,9399136,7200768,0.0,0.0,0.0,1800,3600384,24500,13.61111111111111,3686400,4900.0,3.4027777777777777,32768,262144,20971520,8,512,8,1382400.0,4,60647.31728448542,14.0,807.95
hpx,ws_marvin,dmatdmatadd,4222,5,4,512,2048,3755008,3755008,3755008,3755008,3755008,2813696,0.0,0.0,0.0,2000,3755008,9504,4.752,4096000,1900.8,1.188,32768,262144,20971520,8,512,8,1536000.0,4,23369.095557393008,5.0,763.133
hpx,ws_marvin,dmatdmatadd,6420,5,4,512,2048,9610464,9610464,7902192,7901248,7901248,7901248,0.0,0.0,0.0,2000,3951568,20865,10.4325,4096000,4173.0,2.608125,32768,262144,20971520,8,512,8,1536000.0,4,52510.185725460615,11.0,784.922
hpx,ws_marvin,dmatdmatadd,7000,5,4,512,2048,12000384,12000384,11999712,9000288,7999808,7999808,0.0,0.0,0.0,2000,4000576,24500,12.25,4096000,4900.0,3.0625,32768,262144,20971520,8,512,8,1536000.0,4,62406.78782074223,13.0,785.171
hpx,ws_marvin,dmatdmatadd,4222,5,4,512,2048,5632512,5632512,5632512,5630976,937728,0,0.0,0.0,0.0,3000,5632512,9504,3.168,6144000,1900.8,0.792,32768,262144,20971520,8,512,8,2304000.0,4,21868.726777765514,4.0,815.49
hpx,ws_marvin,dmatdmatadd,6420,5,4,512,2048,11852816,11852816,11584832,5925936,5925936,5926880,0.0,0.0,0.0,3000,5926880,20865,6.955,6144000,4173.0,1.73875,32768,262144,20971520,8,512,8,2304000.0,4,53017.51583139421,7.0,777.411
hpx,ws_marvin,dmatdmatadd,7000,5,4,512,2048,12000384,12000384,11999712,12000384,6999328,6000192,0.0,0.0,0.0,3000,6000192,24500,8.166666666666666,6144000,4900.0,2.0416666666666665,32768,262144,20971520,8,512,8,2304000.0,4,61967.34952999662,9.0,790.739
hpx,ws_marvin,dmatdmatadd,4222,5,4,512,2048,7510016,7510016,7510016,2813696,0,0,0.0,0.0,0.0,4000,7510016,9504,2.376,8192000,1900.8,0.594,32768,262144,20971520,8,512,8,3072000.0,4,22666.410774907185,3.0,786.791
hpx,ws_marvin,dmatdmatadd,6420,5,4,512,2048,9610464,9610464,7901248,7901248,7902192,7901248,0.0,0.0,0.0,4000,7902192,20865,5.21625,8192000,4173.0,1.3040625,32768,262144,20971520,8,512,8,3072000.0,4,52660.19834263038,6.0,782.686
hpx,ws_marvin,dmatdmatadd,7000,5,4,512,2048,16000288,16000288,8999616,7999808,8000480,7999808,0.0,0.0,0.0,4000,8000480,24500,6.125,8192000,4900.0,1.53125,32768,262144,20971520,8,512,8,3072000.0,4,67853.69082535013,7.0,722.142
hpx,ws_marvin,dmatdmatadd,4222,5,4,512,2048,9387520,9387520,8446208,0,0,0,0.0,0.0,0.0,5000,9387520,9504,1.9008,10240000,1900.8,0.4752,32768,262144,20971520,8,512,8,3840000.0,4,23958.02110229535,2.0,744.374
hpx,ws_marvin,dmatdmatadd,6420,5,4,512,2048,9877504,9877504,9876560,9877504,9876560,1708272,0.0,0.0,0.0,5000,9877504,20865,4.173,10240000,4173.0,1.04325,32768,262144,20971520,8,512,8,3840000.0,4,51988.98574782004,5.0,792.791
hpx,ws_marvin,dmatdmatadd,7000,5,4,512,2048,10000096,10000096,10000096,10000096,10000096,8999616,0.0,0.0,0.0,5000,10000096,24500,4.9,10240000,4900.0,1.225,32768,262144,20971520,8,512,8,3840000.0,4,61358.14372832116,5.0,798.59
hpx,ws_marvin,dmatdmatadd,4222,5,4,512,2048,11265024,11265024,6568704,0,0,0,0.0,0.0,0.0,6000,11265024,9504,1.584,12288000,1900.8,0.396,32768,262144,20971520,8,512,8,4608000.0,4,30196.410036725923,2.0,590.591
hpx,ws_marvin,dmatdmatadd,6420,5,4,512,2048,11852816,11852816,11851872,11852816,5658896,0,0.0,0.0,0.0,6000,11852816,20865,3.4775,12288000,4173.0,0.869375,32768,262144,20971520,8,512,8,4608000.0,4,52586.695246114985,4.0,783.78
hpx,ws_marvin,dmatdmatadd,7000,5,4,512,2048,12000384,12000384,11999712,12000384,11999712,999808,0.0,0.0,0.0,6000,12000384,24500,4.083333333333333,12288000,4900.0,1.0208333333333333,32768,262144,20971520,8,512,8,4608000.0,4,61788.64249091455,5.0,793.026
hpx,ws_marvin,dmatdmatadd,4222,5,4,512,2048,13142528,13142528,4691200,0,0,0,0.0,0.0,0.0,7000,13142528,9504,1.3577142857142857,14336000,1900.8,0.3394285714285714,32768,262144,20971520,8,512,8,5376000.0,4,38959.281533927686,2.0,457.753
hpx,ws_marvin,dmatdmatadd,6420,5,4,512,2048,13828128,13828128,13828128,13560144,0,0,0.0,0.0,0.0,7000,13828128,20865,2.980714285714286,14336000,4173.0,0.7451785714285715,32768,262144,20971520,8,512,8,5376000.0,4,53443.531886091274,3.0,771.214
hpx,ws_marvin,dmatdmatadd,7000,5,4,512,2048,14000000,14000000,14000000,14000000,7000000,0,0.0,0.0,0.0,7000,14000000,24500,3.5,14336000,4900.0,0.875,32768,262144,20971520,8,512,8,5376000.0,4,59689.85637889659,4.0,820.91
hpx,ws_marvin,dmatdmatadd,4222,5,4,512,2048,15020032,15020032,2813696,0,0,0,0.0,0.0,0.0,8000,15020032,9504,1.188,16384000,1900.8,0.297,32768,262144,20971520,8,512,8,6144000.0,4,43471.76875805936,2.0,410.237
hpx,ws_marvin,dmatdmatadd,6420,5,4,512,2048,15803440,15803440,15803440,9609520,0,0,0.0,0.0,0.0,8000,15803440,20865,2.608125,16384000,4173.0,0.65203125,32768,262144,20971520,8,512,8,6144000.0,4,55466.45278412891,3.0,743.087
hpx,ws_marvin,dmatdmatadd,7000,5,4,512,2048,16000288,16000288,16000288,15999616,999808,0,0.0,0.0,0.0,8000,16000288,24500,3.0625,16384000,4900.0,0.765625,32768,262144,20971520,8,512,8,6144000.0,4,59682.731471556915,4.0,821.008
hpx,ws_marvin,dmatdmatadd,4222,5,4,512,2048,16896000,16896000,937728,0,0,0,0.0,0.0,0.0,9000,16896000,9504,1.056,18432000,1900.8,0.264,32768,262144,20971520,8,512,8,6912000.0,4,46668.78110819765,2.0,382.134
hpx,ws_marvin,dmatdmatadd,6420,5,4,512,2048,17778752,17778752,17778752,5658896,0,0,0.0,0.0,0.0,9000,17778752,20865,2.3183333333333334,18432000,4173.0,0.5795833333333333,32768,262144,20971520,8,512,8,6912000.0,4,56908.99978046285,3.0,724.251
hpx,ws_marvin,dmatdmatadd,7000,5,4,512,2048,18000576,18000576,17999904,12999520,0,0,0.0,0.0,0.0,9000,18000576,24500,2.7222222222222223,18432000,4900.0,0.6805555555555556,32768,262144,20971520,8,512,8,6912000.0,4,64590.031253666144,3.0,758.631
hpx,ws_marvin,dmatdmatadd,4222,5,4,512,2048,17833728,17833728,0,0,0,0,0.0,0.0,0.0,9504,17833728,9504,1.0,19464192,1900.8,0.25,32768,262144,20971520,8,512,8,7299072.0,4,48954.75582640204,1.0,364.29
hpx,ws_marvin,dmatdmatadd,6420,5,4,512,2048,19754064,19754064,19754064,1708272,0,0,0.0,0.0,0.0,10000,19754064,20865,2.0865,20480000,4173.0,0.521625,32768,262144,20971520,8,512,8,7680000.0,4,58248.90367458037,3.0,707.591
hpx,ws_marvin,dmatdmatadd,7000,5,4,512,2048,20000192,20000192,20000192,8999616,0,0,0.0,0.0,0.0,10000,20000192,24500,2.45,20480000,4900.0,0.6125,32768,262144,20971520,8,512,8,7680000.0,4,65537.98661955065,3.0,747.658
hpx,ws_marvin,dmatdmatadd,6420,5,4,512,2048,39508128,39508128,1708272,0,0,0,0.0,0.0,0.0,20000,39508128,20865,1.04325,40960000,4173.0,0.2608125,32768,262144,20971520,8,512,8,15360000.0,4,92790.02228775974,2.0,444.19
hpx,ws_marvin,dmatdmatadd,7000,5,4,512,2048,40000384,40000384,8999616,0,0,0,0.0,0.0,0.0,20000,40000384,24500,1.225,40960000,4900.0,0.30625,32768,262144,20971520,8,512,8,15360000.0,4,86878.20030921546,2.0,564.008
hpx,ws_marvin,dmatdmatadd,6420,5,4,512,2048,41216400,41216400,0,0,0,0,0.0,0.0,0.0,20865,41216400,20865,1.0,42731520,4173.0,0.25,32768,262144,20971520,8,512,8,16024320.0,4,96701.26506250235,1.0,426.224
hpx,ws_marvin,dmatdmatadd,7000,5,4,512,2048,49000000,49000000,0,0,0,0,0.0,0.0,0.0,24500,49000000,24500,1.0,50176000,4900.0,0.25,32768,262144,20971520,8,512,8,18816000.0,4,99545.54411797569,1.0,492.237
hpx,ws_marvin,dmatdmatadd,690,6,4,1024,2768,80272,80272,80272,80272,80272,78888,77504,0.0,0.0,1,2768,173,173.0,2768,28.833333333333332,34.6,32768,262144,20971520,8,512,8,1038.0,4,239.6085811065111,173.0,1992.75
hpx,ws_marvin,dmatdmatadd,4222,6,4,1024,4096,2973696,2973696,2971648,2971648,2971648,2971648,2973440,0.0,0.0,1,4096,5280,5280.0,4096,880.0,1056.0,32768,262144,20971520,8,512,8,1536.0,4,26809.41184959802,5280.0,665.204
hpx,ws_marvin,dmatdmatadd,6420,6,4,1024,4096,6869952,6869952,6869952,6869952,6868848,6868848,6868848,0.0,0.0,1,4096,11235,11235.0,4096,1872.5,2247.0,32768,262144,20971520,8,512,8,1536.0,4,59068.15501227469,11235.0,697.777
hpx,ws_marvin,dmatdmatadd,7000,6,4,1024,4096,8167808,8167808,8167808,8167808,8167808,8164384,8164384,0.0,0.0,1,4096,12250,12250.0,4096,2041.6666666666667,2450.0,32768,262144,20971520,8,512,8,1536.0,4,69487.38165873471,12250.0,705.164
hpx,ws_marvin,dmatdmatadd,690,6,4,1024,2768,83040,83040,83040,78888,77504,77504,77504,0.0,0.0,2,5536,173,86.5,5536,28.833333333333332,17.3,32768,262144,20971520,8,512,8,2076.0,4,174.16552071288658,87.0,2741.53
hpx,ws_marvin,dmatdmatadd,4222,6,4,1024,4096,2973696,2973696,2973696,2973696,2971648,2969600,2971392,0.0,0.0,2,8192,5280,2640.0,8192,880.0,528.0,32768,262144,20971520,8,512,8,3072.0,4,24871.48883945693,2640.0,717.035
hpx,ws_marvin,dmatdmatadd,6420,6,4,1024,4096,6874048,6874048,6869952,6868848,6865856,6868848,6868848,0.0,0.0,2,8192,11235,5617.5,8192,1872.5,1123.5,32768,262144,20971520,8,512,8,3072.0,4,54645.107231497,5618.0,754.256
hpx,ws_marvin,dmatdmatadd,7000,6,4,1024,4096,8168480,8167808,8167808,8168480,8167808,8167808,8160288,0.0,0.0,2,8192,12250,6125.0,8192,2041.6666666666667,1225.0,32768,262144,20971520,8,512,8,3072.0,4,64252.35176720192,6125.0,762.618
hpx,ws_marvin,dmatdmatadd,690,6,4,1024,2768,83040,83040,83040,83040,78888,74736,74736,0.0,0.0,3,8304,173,57.666666666666664,8304,28.833333333333332,11.533333333333333,32768,262144,20971520,8,512,8,3114.0,4,156.53747549389232,58.0,3050.26
hpx,ws_marvin,dmatdmatadd,4222,6,4,1024,4096,2977792,2977792,2973952,2969600,2969600,2969600,2973184,0.0,0.0,3,12288,5280,1760.0,12288,880.0,352.0,32768,262144,20971520,8,512,8,4608.0,4,24057.239674951168,1760.0,741.304
hpx,ws_marvin,dmatdmatadd,6420,6,4,1024,4096,6878144,6878144,6868848,6865856,6868848,6865856,6868848,0.0,0.0,3,12288,11235,3745.0,12288,1872.5,749.0,32768,262144,20971520,8,512,8,4608.0,4,53015.87914102144,3745.0,777.435
hpx,ws_marvin,dmatdmatadd,7000,6,4,1024,4096,8172576,8171904,8172576,8171904,8163712,8159616,8160288,0.0,0.0,3,12288,12250,4083.3333333333335,12288,2041.6666666666667,816.6666666666666,32768,262144,20971520,8,512,8,4608.0,4,64016.471830139475,4084.0,765.428
hpx,ws_marvin,dmatdmatadd,690,6,4,1024,2768,88576,88576,78888,77504,77504,77504,77504,0.0,0.0,4,11072,173,43.25,11072,28.833333333333332,8.65,32768,262144,20971520,8,512,8,4152.0,4,145.47382275519158,44.0,3282.24
hpx,ws_marvin,dmatdmatadd,4222,6,4,1024,4096,2973696,2973696,2973696,2973696,2973696,2971648,2967296,0.0,0.0,4,16384,5280,1320.0,16384,880.0,264.0,32768,262144,20971520,8,512,8,6144.0,4,24068.01876454171,1320.0,740.972
hpx,ws_marvin,dmatdmatadd,6420,6,4,1024,4096,6878144,6878144,6865856,6868848,6865856,6868848,6868848,0.0,0.0,4,16384,11235,2808.75,16384,1872.5,561.75,32768,262144,20971520,8,512,8,6144.0,4,52634.50939126615,2809.0,783.068
hpx,ws_marvin,dmatdmatadd,7000,6,4,1024,4096,8176000,8176000,8176000,8167808,8159616,8160288,8160288,0.0,0.0,4,16384,12250,3062.5,16384,2041.6666666666667,612.5,32768,262144,20971520,8,512,8,6144.0,4,63225.64328866248,3063.0,775.002
hpx,ws_marvin,dmatdmatadd,690,6,4,1024,2768,83040,83040,83040,83040,83040,76120,69200,0.0,0.0,5,13840,173,34.6,13840,28.833333333333332,6.92,32768,262144,20971520,8,512,8,5190.0,4,141.6358663731987,35.0,3371.18
hpx,ws_marvin,dmatdmatadd,4222,6,4,1024,4096,2973696,2973696,2973696,2973696,2973696,2973696,2965248,0.0,0.0,5,16896,5280,1056.0,20480,880.0,211.2,32768,262144,20971520,8,512,8,7680.0,4,23643.002974975207,1056.0,754.292
hpx,ws_marvin,dmatdmatadd,6420,6,4,1024,4096,6878144,6878144,6878144,6878144,6860656,6860656,6860656,0.0,0.0,5,20480,11235,2247.0,20480,1872.5,449.4,32768,262144,20971520,8,512,8,7680.0,4,53228.46848242997,2247.0,774.33
hpx,ws_marvin,dmatdmatadd,7000,6,4,1024,4096,8180096,8180096,8180096,8159616,8160288,8160288,8159616,0.0,0.0,5,20480,12250,2450.0,20480,2041.6666666666667,490.0,32768,262144,20971520,8,512,8,7680.0,4,63627.93500081808,2450.0,770.102
hpx,ws_marvin,dmatdmatadd,690,6,4,1024,2768,83040,83040,83040,83040,83040,78888,66432,0.0,0.0,6,16608,173,28.833333333333332,16608,28.833333333333332,5.766666666666667,32768,262144,20971520,8,512,8,6228.0,4,136.71816838657213,29.0,3492.44
hpx,ws_marvin,dmatdmatadd,4222,6,4,1024,4096,2981888,2981888,2981888,2981888,2969856,2957312,2960896,0.0,0.0,6,20992,5280,880.0,24576,880.0,176.0,32768,262144,20971520,8,512,8,9216.0,4,23943.86786499717,880.0,744.814
hpx,ws_marvin,dmatdmatadd,6420,6,4,1024,4096,6878144,6878144,6868848,6868848,6868848,6865856,6865856,0.0,0.0,6,24576,11235,1872.5,24576,1872.5,374.5,32768,262144,20971520,8,512,8,9216.0,4,53090.51938449807,1873.0,776.342
hpx,ws_marvin,dmatdmatadd,7000,6,4,1024,4096,8184192,8184192,8176000,8160288,8160288,8159616,8159616,0.0,0.0,6,24576,12250,2041.6666666666667,24576,2041.6666666666667,408.3333333333333,32768,262144,20971520,8,512,8,9216.0,4,63346.36889564009,2042.0,773.525
hpx,ws_marvin,dmatdmatadd,690,6,4,1024,2768,89960,89960,77504,77504,77504,77504,77504,0.0,0.0,7,19376,173,24.714285714285715,19376,28.833333333333332,4.942857142857143,32768,262144,20971520,8,512,8,7266.0,4,131.3493930165961,25.0,3635.19
hpx,ws_marvin,dmatdmatadd,4222,6,4,1024,4096,2981888,2981888,2981888,2978304,2975744,2959104,2956800,0.0,0.0,7,25088,5280,754.2857142857143,28672,880.0,150.85714285714286,32768,262144,20971520,8,512,8,10752.0,4,23173.777393722426,755.0,769.565
hpx,ws_marvin,dmatdmatadd,6420,6,4,1024,4096,6882240,6882240,6882240,6882240,6856560,6856560,6856560,0.0,0.0,7,25680,11235,1605.0,28672,1872.5,321.0,32768,262144,20971520,8,512,8,10752.0,4,51597.703063208326,1605.0,798.803
hpx,ws_marvin,dmatdmatadd,7000,6,4,1024,4096,8176000,8176000,8176000,8176000,8176000,8148000,8148000,0.0,0.0,7,28000,12250,1750.0,28672,2041.6666666666667,350.0,32768,262144,20971520,8,512,8,10752.0,4,61880.17220367922,1750.0,791.853
hpx,ws_marvin,dmatdmatadd,690,6,4,1024,2768,88576,88576,88576,88576,78888,66432,66432,0.0,0.0,8,22144,173,21.625,22144,28.833333333333332,4.325,32768,262144,20971520,8,512,8,8304.0,4,128.49576955370406,22.0,3715.92
hpx,ws_marvin,dmatdmatadd,4222,6,4,1024,4096,2973696,2973696,2973696,2973696,2973696,2973696,2965248,0.0,0.0,8,29184,5280,660.0,32768,880.0,132.0,32768,262144,20971520,8,512,8,12288.0,4,24015.545569499227,660.0,742.591
hpx,ws_marvin,dmatdmatadd,6420,6,4,1024,4096,6875152,6875152,6865856,6868848,6868848,6868848,6868848,0.0,0.0,8,29776,11235,1404.375,32768,1872.5,280.875,32768,262144,20971520,8,512,8,12288.0,4,52206.82395947728,1405.0,789.483
hpx,ws_marvin,dmatdmatadd,7000,6,4,1024,4096,8191712,8191712,8167136,8160288,8160288,8160288,8160288,0.0,0.0,8,32096,12250,1531.25,32768,2041.6666666666667,306.25,32768,262144,20971520,8,512,8,12288.0,4,62268.79532755293,1532.0,786.911
hpx,ws_marvin,dmatdmatadd,690,6,4,1024,2768,99648,99648,78888,74736,74736,74736,74736,0.0,0.0,9,24912,173,19.22222222222222,24912,28.833333333333332,3.8444444444444446,32768,262144,20971520,8,512,8,9342.0,4,132.6790338894508,20.0,3598.76
hpx,ws_marvin,dmatdmatadd,4222,6,4,1024,4096,2981888,2981888,2978304,2978304,2981888,2961152,2952192,0.0,0.0,9,33280,5280,586.6666666666666,36864,880.0,117.33333333333333,32768,262144,20971520,8,512,8,13824.0,4,23984.0229595988,587.0,743.567
hpx,ws_marvin,dmatdmatadd,6420,6,4,1024,4096,6875152,6875152,6868848,6868848,6865856,6868848,6868848,0.0,0.0,9,33872,11235,1248.3333333333333,36864,1872.5,249.66666666666666,32768,262144,20971520,8,512,8,13824.0,4,52460.52706942527,1249.0,785.665
hpx,ws_marvin,dmatdmatadd,7000,6,4,1024,4096,8172576,8171904,8171904,8172576,8171904,8171904,8139808,0.0,0.0,9,36192,12250,1361.111111111111,36864,2041.6666666666667,272.22222222222223,32768,262144,20971520,8,512,8,13824.0,4,61688.4506630879,1362.0,794.314
hpx,ws_marvin,dmatdmatadd,690,6,4,1024,2768,83040,83040,83040,83040,83040,83040,62280,0.0,0.0,10,27680,173,17.3,27680,28.833333333333332,3.46,32768,262144,20971520,8,512,8,10380.0,4,122.76759314015375,18.0,3889.3
hpx,ws_marvin,dmatdmatadd,4222,6,4,1024,4096,2973696,2973696,2973696,2973696,2973696,2973696,2965248,0.0,0.0,10,33792,5280,528.0,40960,880.0,105.6,32768,262144,20971520,8,512,8,15360.0,4,23826.115070908956,528.0,748.495
hpx,ws_marvin,dmatdmatadd,6420,6,4,1024,4096,6895632,6895632,6878144,6860656,6860656,6860656,6860656,0.0,0.0,10,37968,11235,1123.5,40960,1872.5,224.7,32768,262144,20971520,8,512,8,15360.0,4,52294.05988078653,1124.0,788.166
hpx,ws_marvin,dmatdmatadd,7000,6,4,1024,4096,8199904,8199904,8160288,8159616,8160288,8159616,8160288,0.0,0.0,10,40288,12250,1225.0,40960,2041.6666666666667,245.0,32768,262144,20971520,8,512,8,15360.0,4,62291.98925018242,1225.0,786.618
hpx,ws_marvin,dmatdmatadd,690,6,4,1024,2768,110720,110720,110720,89960,55360,55360,55360,0.0,0.0,20,55360,173,8.65,55360,28.833333333333332,1.73,32768,262144,20971520,8,512,8,20760.0,4,135.4226640384588,9.0,3525.85
hpx,ws_marvin,dmatdmatadd,4222,6,4,1024,4096,2973696,2973696,2973696,2973696,2973696,2973696,2965248,0.0,0.0,20,67584,5280,264.0,81920,880.0,52.8,32768,262144,20971520,8,512,8,30720.0,4,23252.518061591298,264.0,766.959
hpx,ws_marvin,dmatdmatadd,6420,6,4,1024,4096,6898624,6898624,6898624,6898624,6875152,6822688,6822688,0.0,0.0,20,75936,11235,561.75,81920,1872.5,112.35,32768,262144,20971520,8,512,8,30720.0,4,51553.494236311235,562.0,799.488
hpx,ws_marvin,dmatdmatadd,7000,6,4,1024,4096,8199904,8199904,8160288,8160288,8160288,8159616,8159616,0.0,0.0,20,80576,12250,612.5,81920,2041.6666666666667,122.5,32768,262144,20971520,8,512,8,30720.0,4,61819.51225666452,613.0,792.63
hpx,ws_marvin,dmatdmatadd,690,6,4,1024,2768,83040,83040,83040,83040,83040,83040,62280,0.0,0.0,30,83040,173,5.766666666666667,83040,28.833333333333332,1.1533333333333333,32768,262144,20971520,8,512,8,31140.0,4,110.38366576968956,6.0,4325.64
hpx,ws_marvin,dmatdmatadd,4222,6,4,1024,4096,3041280,3041280,3032832,2939904,2939904,2939904,2939904,0.0,0.0,30,101376,5280,176.0,122880,880.0,35.2,32768,262144,20971520,8,512,8,46080.0,4,23392.023715052106,176.0,762.385
hpx,ws_marvin,dmatdmatadd,6420,6,4,1024,4096,6933600,6933600,6933600,6878144,6822688,6822688,6825680,0.0,0.0,30,110912,11235,374.5,122880,1872.5,74.9,32768,262144,20971520,8,512,8,46080.0,4,52031.6458812257,375.0,792.141
hpx,ws_marvin,dmatdmatadd,7000,6,4,1024,4096,8199232,8199232,8160288,8160288,8159616,8160288,8160288,0.0,0.0,30,120192,12250,408.3333333333333,122880,2041.6666666666667,81.66666666666667,32768,262144,20971520,8,512,8,46080.0,4,61380.27964354342,409.0,798.302
hpx,ws_marvin,dmatdmatadd,690,6,4,1024,2768,110720,110720,110720,110720,110720,34600,0,0.0,0.0,40,110720,173,4.325,110720,28.833333333333332,0.865,32768,262144,20971520,8,512,8,41520.0,4,137.7245508982036,5.0,3466.92
hpx,ws_marvin,dmatdmatadd,4222,6,4,1024,4096,2973696,2973696,2973696,2973696,2973696,2973696,2965248,0.0,0.0,40,135168,5280,132.0,163840,880.0,26.4,32768,262144,20971520,8,512,8,61440.0,4,23828.63006670087,132.0,748.416
hpx,ws_marvin,dmatdmatadd,6420,6,4,1024,4096,6898624,6898624,6895632,6895632,6898624,6878144,6749744,0.0,0.0,40,148880,11235,280.875,163840,1872.5,56.175,32768,262144,20971520,8,512,8,61440.0,4,51190.13168762102,281.0,805.163
hpx,ws_marvin,dmatdmatadd,7000,6,4,1024,4096,8199904,8199904,8160288,8159616,8160288,8160288,8159616,0.0,0.0,40,160480,12250,306.25,163840,2041.6666666666667,61.25,32768,262144,20971520,8,512,8,61440.0,4,61434.53398144677,307.0,797.597
hpx,ws_marvin,dmatdmatadd,690,6,4,1024,2768,138400,138400,138400,138400,62280,0,0,0.0,0.0,50,138400,173,3.46,138400,28.833333333333332,0.692,32768,262144,20971520,8,512,8,51900.0,4,166.32992879735812,4.0,2870.68
hpx,ws_marvin,dmatdmatadd,4222,6,4,1024,4096,3041280,3041280,3041280,3041280,2965248,2872320,2872320,0.0,0.0,50,168960,5280,105.6,204800,880.0,21.12,32768,262144,20971520,8,512,8,76800.0,4,23443.46875032864,106.0,760.712
hpx,ws_marvin,dmatdmatadd,6420,6,4,1024,4096,6968576,6968576,6968576,6916112,6787712,6787712,6787712,0.0,0.0,50,183856,11235,224.7,204800,1872.5,44.94,32768,262144,20971520,8,512,8,76800.0,4,51209.02112898296,225.0,804.866
hpx,ws_marvin,dmatdmatadd,7000,6,4,1024,4096,8199904,8199904,8199904,8199904,8199904,8199904,8000480,0.0,0.0,50,200096,12250,245.0,204800,2041.6666666666667,49.0,32768,262144,20971520,8,512,8,76800.0,4,61589.821842013305,245.0,795.586
hpx,ws_marvin,dmatdmatadd,690,6,4,1024,2768,166080,166080,166080,145320,0,0,0,0.0,0.0,60,166080,173,2.8833333333333333,166080,28.833333333333332,0.5766666666666667,32768,262144,20971520,8,512,8,62280.0,4,193.1569025639366,3.0,2471.98
