runtime,node,benchmark,matrix_size,num_threads,block_size_row,block_size_col,num_elements,work_per_core,w1,w2,w3,w4,w5,w6,w7,w8,chunk_size,grain_size,num_blocks,num_blocks/chunk_size,num_elements*chunk_size,num_blocks/num_threads,num_blocks/(chunk_size*(num_threads-1)),L1cache,L2cache,L3cache,cache_line,set_associativity,datatype,cost,simd_size,execution_time,num_tasks,mflops,include
hpx,c7_spt,dmatdmatadd,230,2,4,256,928,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,52896,58,-58.0,-928,29.0,-58.0,32768,262144,20971520,8,512,8,-348.0,4,58.6381358875062,-58.0,909.988,1
hpx,c7_spt,dmatdmatadd,264,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,69664,132,-132.0,-1024,66.0,-132.0,32768,262144,20971520,8,512,8,-384.0,4,77.3592026106067,-132.0,900.94,1
hpx,c7_spt,dmatdmatadd,300,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,89824,150,-150.0,-1024,75.0,-150.0,32768,262144,20971520,8,512,8,-384.0,4,96.76077189293098,-150.0,930.129,1
hpx,c7_spt,dmatdmatadd,345,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,119968,174,-174.0,-1024,87.0,-174.0,32768,262144,20971520,8,512,8,-384.0,4,132.25161514185157,-174.0,907.815,1
hpx,c7_spt,dmatdmatadd,396,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,156256,198,-198.0,-1024,99.0,-198.0,32768,262144,20971520,8,512,8,-384.0,4,160.0333096573514,-198.0,979.896,1
hpx,c7_spt,dmatdmatadd,455,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,206880,228,-228.0,-1024,114.0,-228.0,32768,262144,20971520,8,512,8,-384.0,4,207.28308107298065,-228.0,1000.95,1
hpx,c7_spt,dmatdmatadd,523,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,274016,393,-393.0,-1024,196.5,-393.0,32768,262144,20971520,8,512,8,-384.0,4,288.4894547636467,-393.0,949.955,1
hpx,c7_spt,dmatdmatadd,600,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,359648,450,-450.0,-1024,225.0,-450.0,32768,262144,20971520,8,512,8,-384.0,4,367.024481552432,-450.0,980.861,1
hpx,c7_spt,dmatdmatadd,690,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,477120,519,-519.0,-1024,259.5,-519.0,32768,262144,20971520,8,512,8,-384.0,4,468.2737383049252,-519.0,1019.66,1
hpx,c7_spt,dmatdmatadd,793,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,631200,796,-796.0,-1024,398.0,-796.0,32768,262144,20971520,8,512,8,-384.0,4,642.8913345921712,-796.0,981.858,1
hpx,c7_spt,dmatdmatadd,912,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,831168,912,-912.0,-1024,456.0,-912.0,32768,262144,20971520,8,512,8,-384.0,4,1095.657122382523,-912.0,759.128,1
hpx,c7_spt,dmatdmatadd,1048,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1098208,1310,-1310.0,-1024,655.0,-1310.0,32768,262144,20971520,8,512,8,-384.0,4,2119.4801184882135,-1310.0,518.195,1
hpx,c7_spt,dmatdmatadd,1200,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1439296,1500,-1500.0,-1024,750.0,-1500.0,32768,262144,20971520,8,512,8,-384.0,4,2963.792336950258,-1500.0,485.864,1
hpx,c7_spt,dmatdmatadd,1380,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1904000,2070,-2070.0,-1024,1035.0,-2070.0,32768,262144,20971520,8,512,8,-384.0,4,4026.658321845108,-2070.0,472.948,1
hpx,c7_spt,dmatdmatadd,1587,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2520000,2779,-2779.0,-1024,1389.5,-2779.0,32768,262144,20971520,8,512,8,-384.0,4,5197.140924538886,-2779.0,484.912,1
hpx,c7_spt,dmatdmatadd,1825,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,3336064,3656,-3656.0,-1024,1828.0,-3656.0,32768,262144,20971520,8,512,8,-384.0,4,6992.483724517814,-3656.0,477.098,1
hpx,c7_spt,dmatdmatadd,2100,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,4409792,4725,-4725.0,-1024,2362.5,-4725.0,32768,262144,20971520,8,512,8,-384.0,4,9205.143191116307,-4725.0,479.08,1
hpx,c7_spt,dmatdmatadd,2415,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,5834304,6040,-6040.0,-1024,3020.0,-6040.0,32768,262144,20971520,8,512,8,-384.0,4,12170.713391739675,-6040.0,479.4,1
hpx,c7_spt,dmatdmatadd,2777,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,7719840,7645,-7645.0,-1024,3822.5,-7645.0,32768,262144,20971520,8,512,8,-384.0,4,15701.934048321717,-7645.0,491.663,1
hpx,c7_spt,dmatdmatadd,3193,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,10204704,10387,-10387.0,-1024,5193.5,-10387.0,32768,262144,20971520,8,512,8,-384.0,4,17488.45451211445,-10387.0,583.518,1
hpx,c7_spt,dmatdmatadd,3672,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,13483232,13770,-13770.0,-1024,6885.0,-13770.0,32768,262144,20971520,8,512,8,-384.0,4,26709.15753818117,-13770.0,504.83,1
hpx,c7_spt,dmatdmatadd,4222,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,17833472,17952,-17952.0,-1024,8976.0,-17952.0,32768,262144,20971520,8,512,8,-384.0,4,35160.37309916386,-17952.0,507.211,1
hpx,c7_spt,dmatdmatadd,4855,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,23575136,23066,-23066.0,-1024,11533.0,-23066.0,32768,262144,20971520,8,512,8,-384.0,4,41639.74093364913,-23066.0,566.187,1
hpx,c7_spt,dmatdmatadd,5583,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,31174848,30712,-30712.0,-1024,15356.0,-30712.0,32768,262144,20971520,8,512,8,-384.0,4,59301.65300260599,-30712.0,525.71,1
hpx,c7_spt,dmatdmatadd,6420,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,41216320,41730,-41730.0,-1024,20865.0,-41730.0,32768,262144,20971520,8,512,8,-384.0,4,79308.36755192438,-41730.0,519.698,1
hpx,c7_spt,dmatdmatadd,7000,2,4,256,1024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,48999648,49000,-49000.0,-1024,24500.0,-49000.0,32768,262144,20971520,8,512,8,-384.0,4,87096.71112153902,-49000.0,562.593,1
hpx,c7_spt,dmatdmatadd,200,3,4,256,800,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,39200,50,-50.0,-800,16.666666666666668,-25.0,32768,262144,20971520,8,512,8,-300.0,4,51.4287551026968,-50.0,777.775,1
hpx,c7_spt,dmatdmatadd,230,3,4,256,928,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,52896,58,-58.0,-928,19.333333333333332,-29.0,32768,262144,20971520,8,512,8,-348.0,4,63.659312918450226,-58.0,838.212,1
hpx,c7_spt,dmatdmatadd,264,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,69664,132,-132.0,-1024,44.0,-66.0,32768,262144,20971520,8,512,8,-384.0,4,80.46327339225846,-132.0,866.184,1
hpx,c7_spt,dmatdmatadd,300,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,89824,150,-150.0,-1024,50.0,-75.0,32768,262144,20971520,8,512,8,-384.0,4,96.23301220020744,-150.0,935.23,1
hpx,c7_spt,dmatdmatadd,345,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,119968,174,-174.0,-1024,58.0,-87.0,32768,262144,20971520,8,512,8,-384.0,4,123.07496747831631,-174.0,975.503,1
hpx,c7_spt,dmatdmatadd,396,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,156256,198,-198.0,-1024,66.0,-99.0,32768,262144,20971520,8,512,8,-384.0,4,151.09406765779917,-198.0,1037.87,1
hpx,c7_spt,dmatdmatadd,455,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,206880,228,-228.0,-1024,76.0,-114.0,32768,262144,20971520,8,512,8,-384.0,4,193.75805457499862,-228.0,1070.82,1
hpx,c7_spt,dmatdmatadd,523,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,274016,393,-393.0,-1024,131.0,-196.5,32768,262144,20971520,8,512,8,-384.0,4,257.4176701546092,-393.0,1064.62,1
hpx,c7_spt,dmatdmatadd,600,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,359648,450,-450.0,-1024,150.0,-225.0,32768,262144,20971520,8,512,8,-384.0,4,321.67557231445574,-450.0,1119.14,1
hpx,c7_spt,dmatdmatadd,690,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,477120,519,-519.0,-1024,173.0,-259.5,32768,262144,20971520,8,512,8,-384.0,4,419.79585197949723,-519.0,1137.41,1
hpx,c7_spt,dmatdmatadd,793,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,631200,796,-796.0,-1024,265.3333333333333,-398.0,32768,262144,20971520,8,512,8,-384.0,4,555.1209216427756,-796.0,1137.1,1
hpx,c7_spt,dmatdmatadd,912,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,831168,912,-912.0,-1024,304.0,-456.0,32768,262144,20971520,8,512,8,-384.0,4,878.7658836692584,-912.0,946.491,1
hpx,c7_spt,dmatdmatadd,1048,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1098208,1310,-1310.0,-1024,436.6666666666667,-655.0,32768,262144,20971520,8,512,8,-384.0,4,1719.2402998602133,-1310.0,638.831,1
hpx,c7_spt,dmatdmatadd,1200,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1439296,1500,-1500.0,-1024,500.0,-750.0,32768,262144,20971520,8,512,8,-384.0,4,2532.9859859032294,-1500.0,568.499,1
hpx,c7_spt,dmatdmatadd,1380,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1904000,2070,-2070.0,-1024,690.0,-1035.0,32768,262144,20971520,8,512,8,-384.0,4,3431.8955077561845,-2070.0,554.912,1
hpx,c7_spt,dmatdmatadd,1587,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,2520000,2779,-2779.0,-1024,926.3333333333334,-1389.5,32768,262144,20971520,8,512,8,-384.0,4,4322.670833554885,-2779.0,583.009,1
hpx,c7_spt,dmatdmatadd,1825,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,3336064,3656,-3656.0,-1024,1218.6666666666667,-1828.0,32768,262144,20971520,8,512,8,-384.0,4,5826.221050958696,-3656.0,572.601,1
hpx,c7_spt,dmatdmatadd,2100,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,4409792,4725,-4725.0,-1024,1575.0,-2362.5,32768,262144,20971520,8,512,8,-384.0,4,7012.332801180488,-4725.0,628.892,1
hpx,c7_spt,dmatdmatadd,2415,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,5834304,6040,-6040.0,-1024,2013.3333333333333,-3020.0,32768,262144,20971520,8,512,8,-384.0,4,7896.792635160558,-6040.0,738.862,1
hpx,c7_spt,dmatdmatadd,2777,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,7719840,7645,-7645.0,-1024,2548.3333333333335,-3822.5,32768,262144,20971520,8,512,8,-384.0,4,10917.084538869893,-7645.0,707.154,1
hpx,c7_spt,dmatdmatadd,3193,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,10204704,10387,-10387.0,-1024,3462.3333333333335,-5193.5,32768,262144,20971520,8,512,8,-384.0,4,13556.567241308307,-10387.0,752.759,1
hpx,c7_spt,dmatdmatadd,3672,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,13483232,13770,-13770.0,-1024,4590.0,-6885.0,32768,262144,20971520,8,512,8,-384.0,4,19721.318812472025,-13770.0,683.706,1
hpx,c7_spt,dmatdmatadd,4222,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,17833472,17952,-17952.0,-1024,5984.0,-8976.0,32768,262144,20971520,8,512,8,-384.0,4,24662.504096881392,-17952.0,723.111,1
hpx,c7_spt,dmatdmatadd,4855,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,23575136,23066,-23066.0,-1024,7688.666666666667,-11533.0,32768,262144,20971520,8,512,8,-384.0,4,33216.45896881362,-23066.0,709.765,1
hpx,c7_spt,dmatdmatadd,5583,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,31174848,30712,-30712.0,-1024,10237.333333333334,-15356.0,32768,262144,20971520,8,512,8,-384.0,4,39778.58560081661,-30712.0,783.725,1
hpx,c7_spt,dmatdmatadd,6420,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,41216320,41730,-41730.0,-1024,13910.0,-20865.0,32768,262144,20971520,8,512,8,-384.0,4,55406.20652108161,-41730.0,743.895,1
hpx,c7_spt,dmatdmatadd,7000,3,4,256,1024,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1,48999648,49000,-49000.0,-1024,16333.333333333334,-24500.0,32768,262144,20971520,8,512,8,-384.0,4,68587.48964188932,-49000.0,714.416,1
hpx,c7_spt,dmatdmatadd,200,4,4,256,800,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,39200,50,-50.0,-800,12.5,-16.666666666666668,32768,262144,20971520,8,512,8,-300.0,4,49.24228434957098,-50.0,812.31,1
hpx,c7_spt,dmatdmatadd,230,4,4,256,928,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,52896,58,-58.0,-928,14.5,-19.333333333333332,32768,262144,20971520,8,512,8,-348.0,4,58.71440109330264,-58.0,908.806,1
hpx,c7_spt,dmatdmatadd,264,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,69664,132,-132.0,-1024,33.0,-44.0,32768,262144,20971520,8,512,8,-384.0,4,73.80541150731584,-132.0,944.321,1
hpx,c7_spt,dmatdmatadd,300,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,89824,150,-150.0,-1024,37.5,-50.0,32768,262144,20971520,8,512,8,-384.0,4,88.25692571708753,-150.0,1019.75,1
hpx,c7_spt,dmatdmatadd,345,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,119968,174,-174.0,-1024,43.5,-58.0,32768,262144,20971520,8,512,8,-384.0,4,109.21396148493146,-174.0,1099.31,1
hpx,c7_spt,dmatdmatadd,396,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,156256,198,-198.0,-1024,49.5,-66.0,32768,262144,20971520,8,512,8,-384.0,4,132.45042062231832,-198.0,1183.96,1
hpx,c7_spt,dmatdmatadd,455,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,206880,228,-228.0,-1024,57.0,-76.0,32768,262144,20971520,8,512,8,-384.0,4,169.5984828668585,-228.0,1223.36,1
hpx,c7_spt,dmatdmatadd,523,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,274016,393,-393.0,-1024,98.25,-131.0,32768,262144,20971520,8,512,8,-384.0,4,222.71415916977514,-393.0,1230.51,1
hpx,c7_spt,dmatdmatadd,600,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,359648,450,-450.0,-1024,112.5,-150.0,32768,262144,20971520,8,512,8,-384.0,4,279.800719709629,-450.0,1286.63,1
hpx,c7_spt,dmatdmatadd,690,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,477120,519,-519.0,-1024,129.75,-173.0,32768,262144,20971520,8,512,8,-384.0,4,358.1968627392143,-519.0,1333.01,1
hpx,c7_spt,dmatdmatadd,793,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,631200,796,-796.0,-1024,199.0,-265.3333333333333,32768,262144,20971520,8,512,8,-384.0,4,471.07270257765043,-796.0,1339.98,1
hpx,c7_spt,dmatdmatadd,912,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,831168,912,-912.0,-1024,228.0,-304.0,32768,262144,20971520,8,512,8,-384.0,4,765.2161112848914,-912.0,1086.94,1
hpx,c7_spt,dmatdmatadd,1048,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,1098208,1310,-1310.0,-1024,327.5,-436.6666666666667,32768,262144,20971520,8,512,8,-384.0,4,1504.559004032965,-1310.0,729.984,1
hpx,c7_spt,dmatdmatadd,1200,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,1439296,1500,-1500.0,-1024,375.0,-500.0,32768,262144,20971520,8,512,8,-384.0,4,2233.6143447676804,-1500.0,644.695,1
hpx,c7_spt,dmatdmatadd,1380,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,1904000,2070,-2070.0,-1024,517.5,-690.0,32768,262144,20971520,8,512,8,-384.0,4,2995.6678904797413,-2070.0,635.718,1
hpx,c7_spt,dmatdmatadd,1587,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,2520000,2779,-2779.0,-1024,694.75,-926.3333333333334,32768,262144,20971520,8,512,8,-384.0,4,3724.7079167313277,-2779.0,676.605,1
hpx,c7_spt,dmatdmatadd,1825,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,3336064,3656,-3656.0,-1024,914.0,-1218.6666666666667,32768,262144,20971520,8,512,8,-384.0,4,4770.63459264206,-3656.0,699.299,1
hpx,c7_spt,dmatdmatadd,2100,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,4409792,4725,-4725.0,-1024,1181.25,-1575.0,32768,262144,20971520,8,512,8,-384.0,4,5883.019950241123,-4725.0,749.615,1
hpx,c7_spt,dmatdmatadd,2415,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,5834304,6040,-6040.0,-1024,1510.0,-2013.3333333333333,32768,262144,20971520,8,512,8,-384.0,4,7646.982499321755,-6040.0,762.999,1
hpx,c7_spt,dmatdmatadd,2777,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,7719840,7645,-7645.0,-1024,1911.25,-2548.3333333333335,32768,262144,20971520,8,512,8,-384.0,4,10572.759742749773,-7645.0,730.184,1
hpx,c7_spt,dmatdmatadd,3193,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,10204704,10387,-10387.0,-1024,2596.75,-3462.3333333333335,32768,262144,20971520,8,512,8,-384.0,4,13244.629377745012,-10387.0,770.488,1
hpx,c7_spt,dmatdmatadd,3672,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,13483232,13770,-13770.0,-1024,3442.5,-4590.0,32768,262144,20971520,8,512,8,-384.0,4,17166.808624410365,-13770.0,785.445,1
hpx,c7_spt,dmatdmatadd,4222,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,17833472,17952,-17952.0,-1024,4488.0,-5984.0,32768,262144,20971520,8,512,8,-384.0,4,22617.771087011388,-17952.0,788.483,1
