node,problem_size,num_blocks,num_threads,chunk_size,iter_length,grain_size,work_per_core,num_tasks,execution_time
marvin,3000.0,3000.0,1.0,50.0,1.0,50.0,3000.0,60.0,3323.0986
marvin,3000.0,3000.0,1.0,550.0,1.0,550.0,3000.0,6.0,3244.6984
marvin,3000.0,3000.0,1.0,5.0,1.0,5.0,3000.0,600.0,4620.022999999999
marvin,3000.0,3000.0,1.0,600.0,1.0,600.0,3000.0,5.0,3284.1004000000003
marvin,3000.0,3000.0,1.0,60.0,1.0,60.0,3000.0,50.0,3322.4016
marvin,3000.0,3000.0,1.0,650.0,1.0,650.0,3000.0,5.0,3233.2982
marvin,3000.0,3000.0,1.0,6.0,1.0,6.0,3000.0,500.0,4351.098199999999
marvin,3000.0,3000.0,1.0,700.0,1.0,700.0,3000.0,5.0,3243.9026000000003
marvin,3000.0,3000.0,1.0,70.0,1.0,70.0,3000.0,43.0,3321.2745999999997
marvin,3000.0,3000.0,1.0,750.0,1.0,750.0,3000.0,4.0,3229.6158000000005
marvin,3000.0,3000.0,1.0,7.0,1.0,7.0,3000.0,429.0,4322.7336000000005
marvin,3000.0,3000.0,1.0,800.0,1.0,800.0,3000.0,4.0,3227.3718
marvin,3000.0,3000.0,1.0,80.0,1.0,80.0,3000.0,38.0,3320.4031999999997
marvin,3000.0,3000.0,1.0,850.0,1.0,850.0,3000.0,4.0,3221.6588
marvin,3000.0,3000.0,1.0,8.0,1.0,8.0,3000.0,375.0,4177.0152
marvin,3000.0,3000.0,1.0,900.0,1.0,900.0,3000.0,4.0,3224.3612000000003
marvin,3000.0,3000.0,1.0,90.0,1.0,90.0,3000.0,34.0,3328.6122000000005
marvin,3000.0,3000.0,1.0,950.0,1.0,950.0,3000.0,4.0,3220.0876
marvin,3000.0,3000.0,1.0,9.0,1.0,9.0,3000.0,334.0,3992.1063999999997
marvin,3000.0,3000.0,2.0,1000.0,1.0,1000.0,2000.0,3.0,2161.8059999999996
marvin,3000.0,3000.0,2.0,100.0,1.0,100.0,1500.0,30.0,1731.9364
marvin,3000.0,3000.0,2.0,10.0,1.0,10.0,1500.0,300.0,1969.9404
marvin,3000.0,3000.0,2.0,1500.0,1.0,1500.0,1500.0,2.0,1628.7938000000001
marvin,3000.0,3000.0,2.0,150.0,1.0,150.0,1500.0,20.0,1711.307
marvin,3000.0,3000.0,2.0,1.0,1.0,1.0,1500.0,3000.0,5016.8552
marvin,3000.0,3000.0,2.0,2000.0,1.0,2000.0,2000.0,2.0,2138.5148
marvin,3000.0,3000.0,2.0,200.0,1.0,200.0,1600.0,15.0,1810.6648
marvin,3000.0,3000.0,2.0,20.0,1.0,20.0,1500.0,150.0,1795.819
marvin,3000.0,3000.0,2.0,2500.0,1.0,2500.0,2500.0,2.0,2654.3732
marvin,3000.0,3000.0,2.0,250.0,1.0,250.0,1500.0,12.0,1693.6574
marvin,3000.0,3000.0,2.0,2.0,1.0,2.0,1500.0,1500.0,3320.3372000000004
marvin,3000.0,3000.0,2.0,3000.0,1.0,3000.0,3000.0,1.0,3206.4178
marvin,3000.0,3000.0,2.0,300.0,1.0,300.0,1500.0,10.0,1683.3282
marvin,3000.0,3000.0,2.0,30.0,1.0,30.0,1500.0,100.0,1764.4364
marvin,3000.0,3000.0,2.0,350.0,1.0,350.0,1600.0,9.0,1756.8178
marvin,3000.0,3000.0,2.0,3.0,1.0,3.0,1500.0,1000.0,2842.8155999999994
marvin,3000.0,3000.0,2.0,400.0,1.0,400.0,1600.0,8.0,1753.9917999999998
marvin,3000.0,3000.0,2.0,40.0,1.0,40.0,1520.0,75.0,1769.1922
marvin,3000.0,3000.0,2.0,450.0,1.0,450.0,1650.0,7.0,1827.9869999999999
marvin,3000.0,3000.0,2.0,4.0,1.0,4.0,1500.0,750.0,2583.197
marvin,3000.0,3000.0,2.0,500.0,1.0,500.0,1500.0,6.0,1640.8854
marvin,3000.0,3000.0,2.0,50.0,1.0,50.0,1500.0,60.0,1784.4268
marvin,3000.0,3000.0,2.0,550.0,1.0,550.0,1650.0,6.0,1788.2074
marvin,3000.0,3000.0,2.0,5.0,1.0,5.0,1500.0,600.0,2288.6220000000003
marvin,3000.0,3000.0,2.0,600.0,1.0,600.0,1800.0,5.0,1996.502
marvin,3000.0,3000.0,2.0,60.0,1.0,60.0,1500.0,50.0,1756.0816
marvin,3000.0,3000.0,2.0,650.0,1.0,650.0,1700.0,5.0,1855.6574
marvin,3000.0,3000.0,2.0,6.0,1.0,6.0,1500.0,500.0,2199.2246
marvin,3000.0,3000.0,2.0,700.0,1.0,700.0,1600.0,5.0,1739.9302
marvin,3000.0,3000.0,2.0,70.0,1.0,70.0,1530.0,43.0,1763.9652
marvin,3000.0,3000.0,2.0,750.0,1.0,750.0,1500.0,4.0,1622.886
marvin,3000.0,3000.0,2.0,7.0,1.0,7.0,1502.0,429.0,2122.7850000000003
marvin,3000.0,3000.0,2.0,800.0,1.0,800.0,1600.0,4.0,1734.461
marvin,3000.0,3000.0,2.0,80.0,1.0,80.0,1520.0,38.0,1729.7152
marvin,3000.0,3000.0,2.0,850.0,1.0,850.0,1700.0,4.0,1832.5294000000001
marvin,3000.0,3000.0,2.0,8.0,1.0,8.0,1504.0,375.0,2099.0485999999996
marvin,3000.0,3000.0,2.0,900.0,1.0,900.0,1800.0,4.0,1955.6309999999999
marvin,3000.0,3000.0,2.0,90.0,1.0,90.0,1530.0,34.0,1744.0038
marvin,3000.0,3000.0,2.0,950.0,1.0,950.0,1900.0,4.0,2058.2868000000003
marvin,3000.0,3000.0,2.0,9.0,1.0,9.0,1503.0,334.0,2006.7272
marvin,3000.0,3000.0,3.0,1000.0,1.0,1000.0,1000.0,3.0,1084.3772000000001
marvin,3000.0,3000.0,3.0,100.0,1.0,100.0,1000.0,30.0,1188.2354
marvin,3000.0,3000.0,3.0,10.0,1.0,10.0,1000.0,300.0,1326.8476
marvin,3000.0,3000.0,3.0,1500.0,1.0,1500.0,1500.0,2.0,1603.6952
marvin,3000.0,3000.0,3.0,150.0,1.0,150.0,1050.0,20.0,1228.8288
marvin,3000.0,3000.0,3.0,1.0,1.0,1.0,1000.0,3000.0,3456.7596
marvin,3000.0,3000.0,3.0,2000.0,1.0,2000.0,2000.0,2.0,2140.6318
marvin,3000.0,3000.0,3.0,200.0,1.0,200.0,1000.0,15.0,1153.4144000000001
marvin,3000.0,3000.0,3.0,20.0,1.0,20.0,1000.0,150.0,1274.4948
marvin,3000.0,3000.0,3.0,2500.0,1.0,2500.0,2500.0,2.0,2656.4778
marvin,3000.0,3000.0,3.0,250.0,1.0,250.0,1000.0,12.0,1159.0994000000003
marvin,3000.0,3000.0,3.0,2.0,1.0,2.0,1000.0,1500.0,2246.0389999999998
marvin,3000.0,3000.0,3.0,3000.0,1.0,3000.0,3000.0,1.0,3175.5694000000003
marvin,3000.0,3000.0,3.0,300.0,1.0,300.0,1200.0,10.0,1363.455
marvin,3000.0,3000.0,3.0,30.0,1.0,30.0,1020.0,100.0,1272.242
marvin,3000.0,3000.0,3.0,350.0,1.0,350.0,1050.0,9.0,1178.6416000000002
marvin,3000.0,3000.0,3.0,3.0,1.0,3.0,1002.0,1000.0,1812.2802
marvin,3000.0,3000.0,3.0,400.0,1.0,400.0,1200.0,8.0,1321.6601999999998
marvin,3000.0,3000.0,3.0,40.0,1.0,40.0,1000.0,75.0,1252.1082
marvin,3000.0,3000.0,3.0,450.0,1.0,450.0,1200.0,7.0,1331.784
marvin,3000.0,3000.0,3.0,4.0,1.0,4.0,1000.0,750.0,1692.0818
marvin,3000.0,3000.0,3.0,500.0,1.0,500.0,1000.0,6.0,1111.8944
marvin,3000.0,3000.0,3.0,50.0,1.0,50.0,1000.0,60.0,1236.3472
marvin,3000.0,3000.0,3.0,550.0,1.0,550.0,1100.0,6.0,1225.5622
marvin,3000.0,3000.0,3.0,5.0,1.0,5.0,1000.0,600.0,1533.9266000000002
marvin,3000.0,3000.0,3.0,600.0,1.0,600.0,1200.0,5.0,1366.4099999999999
marvin,3000.0,3000.0,3.0,60.0,1.0,60.0,1020.0,50.0,1242.6039999999998
marvin,3000.0,3000.0,3.0,650.0,1.0,650.0,1300.0,5.0,1416.0179999999998
marvin,3000.0,3000.0,3.0,6.0,1.0,6.0,1002.0,500.0,1466.2815999999998
marvin,3000.0,3000.0,3.0,700.0,1.0,700.0,1400.0,5.0,1521.0598000000002
marvin,3000.0,3000.0,3.0,70.0,1.0,70.0,1040.0,43.0,1266.9224
marvin,3000.0,3000.0,3.0,750.0,1.0,750.0,1500.0,4.0,1614.0192
marvin,3000.0,3000.0,3.0,7.0,1.0,7.0,1001.0,429.0,1444.712
marvin,3000.0,3000.0,3.0,800.0,1.0,800.0,1400.0,4.0,1593.7271999999998
marvin,3000.0,3000.0,3.0,80.0,1.0,80.0,1040.0,38.0,1263.27
marvin,3000.0,3000.0,3.0,850.0,1.0,850.0,1300.0,4.0,1406.3103999999998
marvin,3000.0,3000.0,3.0,8.0,1.0,8.0,1000.0,375.0,1395.2664
marvin,3000.0,3000.0,3.0,900.0,1.0,900.0,1200.0,4.0,1300.4206
marvin,3000.0,3000.0,3.0,90.0,1.0,90.0,1020.0,34.0,1211.2897999999998
marvin,3000.0,3000.0,3.0,950.0,1.0,950.0,1100.0,4.0,1194.9461999999999
marvin,3000.0,3000.0,3.0,9.0,1.0,9.0,1002.0,334.0,1345.3451999999997
marvin,3000.0,3000.0,4.0,1000.0,1.0,1000.0,1000.0,3.0,1105.7804
marvin,3000.0,3000.0,4.0,100.0,1.0,100.0,800.0,30.0,970.7248
marvin,3000.0,3000.0,4.0,10.0,1.0,10.0,750.0,300.0,1035.4878
marvin,3000.0,3000.0,4.0,1500.0,1.0,1500.0,1500.0,2.0,1619.7622
marvin,3000.0,3000.0,4.0,150.0,1.0,150.0,750.0,20.0,995.7149999999999
marvin,3000.0,3000.0,4.0,1.0,1.0,1.0,750.0,3000.0,2546.0871999999995
marvin,3000.0,3000.0,4.0,2000.0,1.0,2000.0,2000.0,2.0,2146.1824
marvin,3000.0,3000.0,4.0,200.0,1.0,200.0,800.0,15.0,966.4776000000002
marvin,3000.0,3000.0,4.0,20.0,1.0,20.0,760.0,150.0,1061.1904
marvin,3000.0,3000.0,4.0,2500.0,1.0,2500.0,2500.0,2.0,2681.9916
marvin,3000.0,3000.0,4.0,250.0,1.0,250.0,750.0,12.0,906.2732
marvin,3000.0,3000.0,4.0,2.0,1.0,2.0,750.0,1500.0,1759.432
marvin,3000.0,3000.0,4.0,3000.0,1.0,3000.0,3000.0,1.0,3192.5262
marvin,3000.0,3000.0,4.0,300.0,1.0,300.0,900.0,10.0,1028.3214
marvin,3000.0,3000.0,4.0,30.0,1.0,30.0,750.0,100.0,1019.5633999999998
marvin,3000.0,3000.0,4.0,350.0,1.0,350.0,900.0,9.0,1007.525
marvin,3000.0,3000.0,4.0,3.0,1.0,3.0,750.0,1000.0,1381.6212
marvin,3000.0,3000.0,4.0,400.0,1.0,400.0,800.0,8.0,925.896
marvin,3000.0,3000.0,4.0,40.0,1.0,40.0,760.0,75.0,1019.9649999999999
marvin,3000.0,3000.0,4.0,450.0,1.0,450.0,900.0,7.0,1027.0511999999999
marvin,3000.0,3000.0,4.0,4.0,1.0,4.0,752.0,750.0,1258.9118
marvin,3000.0,3000.0,4.0,500.0,1.0,500.0,1000.0,6.0,1124.6016
marvin,3000.0,3000.0,4.0,50.0,1.0,50.0,750.0,60.0,1015.7804000000002
marvin,3000.0,3000.0,4.0,550.0,1.0,550.0,1100.0,6.0,1231.3934000000002
marvin,3000.0,3000.0,4.0,5.0,1.0,5.0,750.0,600.0,1181.9371999999998
marvin,3000.0,3000.0,4.0,600.0,1.0,600.0,1200.0,5.0,1320.9014000000002
marvin,3000.0,3000.0,4.0,60.0,1.0,60.0,780.0,50.0,976.0742
marvin,3000.0,3000.0,4.0,650.0,1.0,650.0,1050.0,5.0,1224.3914
marvin,3000.0,3000.0,4.0,6.0,1.0,6.0,750.0,500.0,1131.1653999999999
marvin,3000.0,3000.0,4.0,700.0,1.0,700.0,900.0,5.0,1092.9248
marvin,3000.0,3000.0,4.0,70.0,1.0,70.0,770.0,43.0,973.7762
marvin,3000.0,3000.0,4.0,750.0,1.0,750.0,750.0,4.0,1335.3546
marvin,3000.0,3000.0,4.0,7.0,1.0,7.0,753.0,429.0,1099.4392
marvin,3000.0,3000.0,4.0,800.0,1.0,800.0,800.0,4.0,1142.6488000000002
marvin,3000.0,3000.0,4.0,80.0,1.0,80.0,800.0,38.0,1011.4495999999999
marvin,3000.0,3000.0,4.0,850.0,1.0,850.0,850.0,4.0,1049.3988
marvin,3000.0,3000.0,4.0,8.0,1.0,8.0,752.0,375.0,1076.5783999999999
marvin,3000.0,3000.0,4.0,900.0,1.0,900.0,900.0,4.0,1197.0542
marvin,3000.0,3000.0,4.0,90.0,1.0,90.0,810.0,34.0,975.4590000000001
marvin,3000.0,3000.0,4.0,950.0,1.0,950.0,950.0,4.0,1112.7892
marvin,3000.0,3000.0,4.0,9.0,1.0,9.0,756.0,334.0,1019.8061999999998
marvin,3000.0,3000.0,5.0,1000.0,1.0,1000.0,1000.0,3.0,1104.1698000000001
marvin,3000.0,3000.0,5.0,100.0,1.0,100.0,600.0,30.0,828.4797999999998
marvin,3000.0,3000.0,5.0,10.0,1.0,10.0,600.0,300.0,942.0488000000001
marvin,3000.0,3000.0,5.0,1500.0,1.0,1500.0,1500.0,2.0,1641.3942
marvin,3000.0,3000.0,5.0,150.0,1.0,150.0,600.0,20.0,797.3522
marvin,3000.0,3000.0,5.0,1.0,1.0,1.0,600.0,3000.0,2185.5424000000003
marvin,3000.0,3000.0,5.0,2000.0,1.0,2000.0,2000.0,2.0,2171.3696000000004
marvin,3000.0,3000.0,5.0,200.0,1.0,200.0,600.0,15.0,811.1722
marvin,3000.0,3000.0,5.0,20.0,1.0,20.0,600.0,150.0,953.2798
marvin,3000.0,3000.0,5.0,2500.0,1.0,2500.0,2500.0,2.0,2693.2254
marvin,3000.0,3000.0,5.0,250.0,1.0,250.0,750.0,12.0,868.1092000000001
marvin,3000.0,3000.0,5.0,2.0,1.0,2.0,600.0,1500.0,1363.2896
marvin,3000.0,3000.0,5.0,3000.0,1.0,3000.0,3000.0,1.0,3223.8784
marvin,3000.0,3000.0,5.0,300.0,1.0,300.0,600.0,10.0,750.1906
marvin,3000.0,3000.0,5.0,30.0,1.0,30.0,600.0,100.0,897.3978
marvin,3000.0,3000.0,5.0,350.0,1.0,350.0,700.0,9.0,915.5238000000002
marvin,3000.0,3000.0,5.0,3.0,1.0,3.0,600.0,1000.0,1117.5882
marvin,3000.0,3000.0,5.0,400.0,1.0,400.0,800.0,8.0,968.4666000000001
marvin,3000.0,3000.0,5.0,40.0,1.0,40.0,600.0,75.0,904.2644
marvin,3000.0,3000.0,5.0,450.0,1.0,450.0,900.0,7.0,1033.4904000000001
marvin,3000.0,3000.0,5.0,4.0,1.0,4.0,600.0,750.0,1125.1680000000001
marvin,3000.0,3000.0,5.0,500.0,1.0,500.0,1000.0,6.0,1115.4754
marvin,3000.0,3000.0,5.0,50.0,1.0,50.0,600.0,60.0,837.939
marvin,3000.0,3000.0,5.0,550.0,1.0,550.0,800.0,6.0,967.2142000000001
marvin,3000.0,3000.0,5.0,5.0,1.0,5.0,600.0,600.0,943.2592000000001
marvin,3000.0,3000.0,5.0,600.0,1.0,600.0,600.0,5.0,864.9634
marvin,3000.0,3000.0,5.0,60.0,1.0,60.0,600.0,50.0,839.7793999999998
marvin,3000.0,3000.0,5.0,650.0,1.0,650.0,650.0,5.0,998.7371999999999
marvin,3000.0,3000.0,5.0,6.0,1.0,6.0,600.0,500.0,904.0082
marvin,3000.0,3000.0,5.0,700.0,1.0,700.0,700.0,5.0,1052.4635999999998
marvin,3000.0,3000.0,5.0,70.0,1.0,70.0,630.0,43.0,818.6650000000001
marvin,3000.0,3000.0,5.0,750.0,1.0,750.0,750.0,4.0,1175.5868
marvin,3000.0,3000.0,5.0,7.0,1.0,7.0,602.0,429.0,887.0788
marvin,3000.0,3000.0,5.0,800.0,1.0,800.0,800.0,4.0,968.1398000000002
marvin,3000.0,3000.0,5.0,80.0,1.0,80.0,640.0,38.0,818.5072
marvin,3000.0,3000.0,5.0,850.0,1.0,850.0,850.0,4.0,1070.1435999999999
marvin,3000.0,3000.0,5.0,8.0,1.0,8.0,600.0,375.0,918.1551999999999
marvin,3000.0,3000.0,5.0,900.0,1.0,900.0,900.0,4.0,1016.4282
marvin,3000.0,3000.0,5.0,90.0,1.0,90.0,630.0,34.0,888.5201999999999
marvin,3000.0,3000.0,5.0,950.0,1.0,950.0,950.0,4.0,1283.4951999999998
marvin,3000.0,3000.0,5.0,9.0,1.0,9.0,603.0,334.0,922.5042
marvin,3000.0,3000.0,6.0,1000.0,1.0,1000.0,1000.0,3.0,1334.9954
marvin,3000.0,3000.0,6.0,100.0,1.0,100.0,500.0,30.0,720.0564
marvin,3000.0,3000.0,6.0,10.0,1.0,10.0,500.0,300.0,934.3691999999999
marvin,3000.0,3000.0,6.0,1500.0,1.0,1500.0,1500.0,2.0,1645.012
marvin,3000.0,3000.0,6.0,150.0,1.0,150.0,600.0,20.0,739.2996
marvin,3000.0,3000.0,6.0,1.0,1.0,1.0,500.0,3000.0,1829.9292
marvin,3000.0,3000.0,6.0,2000.0,1.0,2000.0,2000.0,2.0,2162.6313999999998
marvin,3000.0,3000.0,6.0,200.0,1.0,200.0,600.0,15.0,743.8428
marvin,3000.0,3000.0,6.0,20.0,1.0,20.0,500.0,150.0,923.7884000000001
marvin,3000.0,3000.0,6.0,2500.0,1.0,2500.0,2500.0,2.0,2695.4076
marvin,3000.0,3000.0,6.0,250.0,1.0,250.0,500.0,12.0,736.4348
marvin,3000.0,3000.0,6.0,2.0,1.0,2.0,500.0,1500.0,1189.7069999999999
marvin,3000.0,3000.0,6.0,3000.0,1.0,3000.0,3000.0,1.0,3264.9235999999996
marvin,3000.0,3000.0,6.0,300.0,1.0,300.0,600.0,10.0,745.7076
marvin,3000.0,3000.0,6.0,30.0,1.0,30.0,510.0,100.0,885.6972
marvin,3000.0,3000.0,6.0,350.0,1.0,350.0,700.0,9.0,810.0932
marvin,3000.0,3000.0,6.0,3.0,1.0,3.0,501.0,1000.0,958.0734
marvin,3000.0,3000.0,6.0,400.0,1.0,400.0,800.0,8.0,946.5498
marvin,3000.0,3000.0,6.0,40.0,1.0,40.0,520.0,75.0,802.2384
marvin,3000.0,3000.0,6.0,450.0,1.0,450.0,750.0,7.0,1025.3619999999999
marvin,3000.0,3000.0,6.0,4.0,1.0,4.0,500.0,750.0,864.4374
marvin,3000.0,3000.0,6.0,500.0,1.0,500.0,500.0,6.0,872.6202
marvin,3000.0,3000.0,6.0,50.0,1.0,50.0,500.0,60.0,860.8256000000001
marvin,3000.0,3000.0,6.0,550.0,1.0,550.0,550.0,6.0,1146.4243999999999
marvin,3000.0,3000.0,6.0,5.0,1.0,5.0,500.0,600.0,801.3734
marvin,3000.0,3000.0,6.0,600.0,1.0,600.0,600.0,5.0,1135.7562
marvin,3000.0,3000.0,6.0,60.0,1.0,60.0,540.0,50.0,763.6025999999999
marvin,3000.0,3000.0,6.0,650.0,1.0,650.0,650.0,5.0,884.134
marvin,3000.0,3000.0,6.0,6.0,1.0,6.0,504.0,500.0,781.8774
marvin,3000.0,3000.0,6.0,700.0,1.0,700.0,700.0,5.0,943.2940000000001
marvin,3000.0,3000.0,6.0,70.0,1.0,70.0,550.0,43.0,759.2748000000001
marvin,3000.0,3000.0,6.0,750.0,1.0,750.0,750.0,4.0,1176.2698
marvin,3000.0,3000.0,6.0,7.0,1.0,7.0,504.0,429.0,853.7546
marvin,3000.0,3000.0,6.0,800.0,1.0,800.0,800.0,4.0,950.4326000000001
marvin,3000.0,3000.0,6.0,80.0,1.0,80.0,560.0,38.0,726.5462
marvin,3000.0,3000.0,6.0,850.0,1.0,850.0,850.0,4.0,1184.2902
marvin,3000.0,3000.0,6.0,8.0,1.0,8.0,504.0,375.0,882.9892
marvin,3000.0,3000.0,6.0,900.0,1.0,900.0,900.0,4.0,1163.7442
marvin,3000.0,3000.0,6.0,90.0,1.0,90.0,540.0,34.0,725.0796
marvin,3000.0,3000.0,6.0,950.0,1.0,950.0,950.0,4.0,1145.2976
marvin,3000.0,3000.0,6.0,9.0,1.0,9.0,504.0,334.0,888.7384
marvin,3000.0,3000.0,7.0,1000.0,1.0,1000.0,1000.0,3.0,1091.3456
marvin,3000.0,3000.0,7.0,100.0,1.0,100.0,500.0,30.0,687.882
marvin,3000.0,3000.0,7.0,10.0,1.0,10.0,430.0,300.0,976.7131999999999
marvin,3000.0,3000.0,7.0,1500.0,1.0,1500.0,1500.0,2.0,1618.5672000000002
marvin,3000.0,3000.0,7.0,150.0,1.0,150.0,450.0,20.0,610.9015999999999
marvin,3000.0,3000.0,7.0,1.0,1.0,1.0,429.0,3000.0,1674.0384
marvin,3000.0,3000.0,7.0,2000.0,1.0,2000.0,2000.0,2.0,2142.0418
marvin,3000.0,3000.0,7.0,200.0,1.0,200.0,600.0,15.0,782.1636
marvin,3000.0,3000.0,7.0,20.0,1.0,20.0,440.0,150.0,942.5803999999998
marvin,3000.0,3000.0,7.0,2500.0,1.0,2500.0,2500.0,2.0,2665.1539999999995
marvin,3000.0,3000.0,7.0,250.0,1.0,250.0,500.0,12.0,646.0727999999999
marvin,3000.0,3000.0,7.0,2.0,1.0,2.0,430.0,1500.0,1039.3776000000003
marvin,3000.0,3000.0,7.0,3000.0,1.0,3000.0,3000.0,1.0,3188.4141999999997
marvin,3000.0,3000.0,7.0,300.0,1.0,300.0,600.0,10.0,727.0512000000001
marvin,3000.0,3000.0,7.0,30.0,1.0,30.0,450.0,100.0,847.2292
marvin,3000.0,3000.0,7.0,350.0,1.0,350.0,700.0,9.0,887.7277999999999
marvin,3000.0,3000.0,7.0,3.0,1.0,3.0,429.0,1000.0,836.1572
marvin,3000.0,3000.0,7.0,400.0,1.0,400.0,600.0,8.0,948.559
marvin,3000.0,3000.0,7.0,40.0,1.0,40.0,440.0,75.0,750.5082
marvin,3000.0,3000.0,7.0,450.0,1.0,450.0,450.0,7.0,961.555
marvin,3000.0,3000.0,7.0,4.0,1.0,4.0,432.0,750.0,754.5152
marvin,3000.0,3000.0,7.0,500.0,1.0,500.0,500.0,6.0,685.6236000000001
marvin,3000.0,3000.0,7.0,50.0,1.0,50.0,450.0,60.0,813.7275999999999
marvin,3000.0,3000.0,7.0,550.0,1.0,550.0,550.0,6.0,1135.9612000000002
marvin,3000.0,3000.0,7.0,5.0,1.0,5.0,430.0,600.0,697.387
marvin,3000.0,3000.0,7.0,600.0,1.0,600.0,600.0,5.0,1317.5356
marvin,3000.0,3000.0,7.0,60.0,1.0,60.0,480.0,50.0,678.275
marvin,3000.0,3000.0,7.0,650.0,1.0,650.0,650.0,5.0,993.7521999999999
marvin,3000.0,3000.0,7.0,6.0,1.0,6.0,432.0,500.0,804.801
marvin,3000.0,3000.0,7.0,700.0,1.0,700.0,700.0,5.0,905.7302
marvin,3000.0,3000.0,7.0,70.0,1.0,70.0,480.0,43.0,634.9102
marvin,3000.0,3000.0,7.0,750.0,1.0,750.0,750.0,4.0,1177.924
marvin,3000.0,3000.0,7.0,7.0,1.0,7.0,434.0,429.0,833.909
marvin,3000.0,3000.0,7.0,800.0,1.0,800.0,800.0,4.0,943.0396000000001
marvin,3000.0,3000.0,7.0,80.0,1.0,80.0,480.0,38.0,684.6093999999999
marvin,3000.0,3000.0,7.0,850.0,1.0,850.0,850.0,4.0,991.2627999999999
marvin,3000.0,3000.0,7.0,8.0,1.0,8.0,432.0,375.0,881.3626
marvin,3000.0,3000.0,7.0,900.0,1.0,900.0,900.0,4.0,1033.6634000000001
marvin,3000.0,3000.0,7.0,90.0,1.0,90.0,450.0,34.0,631.1834000000001
marvin,3000.0,3000.0,7.0,950.0,1.0,950.0,950.0,4.0,1304.0441999999998
marvin,3000.0,3000.0,7.0,9.0,1.0,9.0,432.0,334.0,925.8358000000001
marvin,3000.0,3000.0,8.0,1000.0,1.0,1000.0,1000.0,3.0,1098.117
marvin,3000.0,3000.0,8.0,100.0,1.0,100.0,400.0,30.0,600.6898000000001
marvin,3000.0,3000.0,8.0,10.0,1.0,10.0,380.0,300.0,961.9565999999999
marvin,3000.0,3000.0,8.0,1500.0,1.0,1500.0,1500.0,2.0,1620.1126
marvin,3000.0,3000.0,8.0,150.0,1.0,150.0,450.0,20.0,587.399
marvin,3000.0,3000.0,8.0,1.0,1.0,1.0,375.0,3000.0,1521.9479999999999
marvin,3000.0,3000.0,8.0,2000.0,1.0,2000.0,2000.0,2.0,2141.7472000000002
marvin,3000.0,3000.0,8.0,200.0,1.0,200.0,400.0,15.0,552.4234
marvin,3000.0,3000.0,8.0,20.0,1.0,20.0,380.0,150.0,983.4956
marvin,3000.0,3000.0,8.0,2500.0,1.0,2500.0,2500.0,2.0,2661.786
marvin,3000.0,3000.0,8.0,250.0,1.0,250.0,500.0,12.0,627.9134
marvin,3000.0,3000.0,8.0,2.0,1.0,2.0,376.0,1500.0,936.485
marvin,3000.0,3000.0,8.0,3000.0,1.0,3000.0,3000.0,1.0,3189.7094
marvin,3000.0,3000.0,8.0,300.0,1.0,300.0,600.0,10.0,713.0290000000001
marvin,3000.0,3000.0,8.0,30.0,1.0,30.0,390.0,100.0,827.3877999999999
marvin,3000.0,3000.0,8.0,350.0,1.0,350.0,550.0,9.0,811.7012000000001
marvin,3000.0,3000.0,8.0,3.0,1.0,3.0,375.0,1000.0,770.2994
