node,problem_size,num_blocks,num_threads,chunk_size,iter_length,grain_size,work_per_core,num_tasks,execution_time
marvin,3000.0,3000.0,8.0,450.0,1.0,450.0,450.0,7.0,699.156
marvin,3000.0,3000.0,8.0,4.0,1.0,4.0,376.0,750.0,790.7986000000001
marvin,3000.0,3000.0,8.0,500.0,1.0,500.0,500.0,6.0,707.4361999999999
marvin,3000.0,3000.0,8.0,50.0,1.0,50.0,400.0,60.0,794.7031999999999
marvin,3000.0,3000.0,8.0,550.0,1.0,550.0,550.0,6.0,771.4304
marvin,3000.0,3000.0,8.0,5.0,1.0,5.0,375.0,600.0,871.3954
marvin,3000.0,3000.0,8.0,600.0,1.0,600.0,600.0,5.0,712.7466000000001
marvin,3000.0,3000.0,8.0,60.0,1.0,60.0,420.0,50.0,647.1117999999999
marvin,3000.0,3000.0,8.0,650.0,1.0,650.0,650.0,5.0,808.536
marvin,3000.0,3000.0,8.0,6.0,1.0,6.0,378.0,500.0,939.3359999999999
marvin,3000.0,3000.0,8.0,700.0,1.0,700.0,700.0,5.0,879.5734
marvin,3000.0,3000.0,8.0,70.0,1.0,70.0,420.0,43.0,676.804
marvin,3000.0,3000.0,8.0,750.0,1.0,750.0,750.0,4.0,876.0022000000001
marvin,3000.0,3000.0,8.0,7.0,1.0,7.0,378.0,429.0,963.2531999999999
marvin,3000.0,3000.0,8.0,800.0,1.0,800.0,800.0,4.0,904.2406000000001
marvin,3000.0,3000.0,8.0,80.0,1.0,80.0,400.0,38.0,826.7254
marvin,3000.0,3000.0,8.0,850.0,1.0,850.0,850.0,4.0,961.6144
marvin,3000.0,3000.0,8.0,8.0,1.0,8.0,376.0,375.0,998.9042
marvin,3000.0,3000.0,8.0,900.0,1.0,900.0,900.0,4.0,1039.7864
marvin,3000.0,3000.0,8.0,90.0,1.0,90.0,450.0,34.0,656.4834
marvin,3000.0,3000.0,8.0,950.0,1.0,950.0,950.0,4.0,1087.5436
marvin,3000.0,3000.0,8.0,9.0,1.0,9.0,378.0,334.0,991.2942
