runtime,node,benchmark,matrix_size,num_threads,block_size_row,block_size_col,num_elements,work_per_core,w1,w2,w3,w4,w5,w6,w7,w8,chunk_size,grain_size,num_blocks,num_blocks/chunk_size,num_elements*chunk_size,num_blocks/num_threads,num_blocks/(chunk_size*(num_threads-1)),L1cache,L2cache,L3cache,cache_line,set_associativity,datatype,cost,simd_size,execution_time,num_tasks,mflops,include
hpx,c7_spt,dmatdmatadd,4855,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,23575136,23066,-23066.0,-1024,5766.5,-7688.666666666667,32768,262144,20971520,8,512,8,-384.0,4,29243.17881024707,-23066.0,806.201,1
hpx,c7_spt,dmatdmatadd,5583,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,31174848,30712,-30712.0,-1024,7678.0,-10237.333333333334,32768,262144,20971520,8,512,8,-384.0,4,40667.24845714643,-30712.0,766.599,1
hpx,c7_spt,dmatdmatadd,6420,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,41216320,41730,-41730.0,-1024,10432.5,-13910.0,32768,262144,20971520,8,512,8,-384.0,4,53002.51661777887,-41730.0,777.631,1
hpx,c7_spt,dmatdmatadd,7000,4,4,256,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,-1,48999648,49000,-49000.0,-1024,12250.0,-16333.333333333334,32768,262144,20971520,8,512,8,-384.0,4,61915.1232110952,-49000.0,791.406,1
hpx,c7_spt,dmatdmatadd,200,5,4,256,800,0,0,0,0,0,0,0.0,0.0,0.0,-1,39200,50,-50.0,-800,10.0,-12.5,32768,262144,20971520,8,512,8,-300.0,4,52.45069307034556,-50.0,762.621,1
hpx,c7_spt,dmatdmatadd,230,5,4,256,928,0,0,0,0,0,0,0.0,0.0,0.0,-1,52896,58,-58.0,-928,11.6,-14.5,32768,262144,20971520,8,512,8,-348.0,4,60.69492044028842,-58.0,879.151,1
hpx,c7_spt,dmatdmatadd,264,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,69664,132,-132.0,-1024,26.4,-33.0,32768,262144,20971520,8,512,8,-384.0,4,74.07958538560797,-132.0,940.826,1
hpx,c7_spt,dmatdmatadd,300,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,89824,150,-150.0,-1024,30.0,-37.5,32768,262144,20971520,8,512,8,-384.0,4,86.11121742125607,-150.0,1045.16,1
hpx,c7_spt,dmatdmatadd,345,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,119968,174,-174.0,-1024,34.8,-43.5,32768,262144,20971520,8,512,8,-384.0,4,106.64132240213887,-174.0,1125.83,1
hpx,c7_spt,dmatdmatadd,396,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,156256,198,-198.0,-1024,39.6,-49.5,32768,262144,20971520,8,512,8,-384.0,4,128.16790898391525,-198.0,1223.52,1
hpx,c7_spt,dmatdmatadd,455,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,206880,228,-228.0,-1024,45.6,-57.0,32768,262144,20971520,8,512,8,-384.0,4,158.86676875957122,-228.0,1306.0,1
hpx,c7_spt,dmatdmatadd,523,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,274016,393,-393.0,-1024,78.6,-98.25,32768,262144,20971520,8,512,8,-384.0,4,206.59002676114736,-393.0,1326.55,1
hpx,c7_spt,dmatdmatadd,600,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,359648,450,-450.0,-1024,90.0,-112.5,32768,262144,20971520,8,512,8,-384.0,4,256.8309909395734,-450.0,1401.7,1
hpx,c7_spt,dmatdmatadd,690,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,477120,519,-519.0,-1024,103.8,-129.75,32768,262144,20971520,8,512,8,-384.0,4,330.45656822916305,-519.0,1444.91,1
hpx,c7_spt,dmatdmatadd,793,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,631200,796,-796.0,-1024,159.2,-199.0,32768,262144,20971520,8,512,8,-384.0,4,436.6425942835007,-796.0,1445.64,1
hpx,c7_spt,dmatdmatadd,912,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,831168,912,-912.0,-1024,182.4,-228.0,32768,262144,20971520,8,512,8,-384.0,4,656.8923849689618,-912.0,1266.18,1
hpx,c7_spt,dmatdmatadd,1048,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,1098208,1310,-1310.0,-1024,262.0,-327.5,32768,262144,20971520,8,512,8,-384.0,4,1314.981370267138,-1310.0,835.224,1
hpx,c7_spt,dmatdmatadd,1200,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,1439296,1500,-1500.0,-1024,300.0,-375.0,32768,262144,20971520,8,512,8,-384.0,4,2052.5363790692604,-1500.0,701.571,1
hpx,c7_spt,dmatdmatadd,1380,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,1904000,2070,-2070.0,-1024,414.0,-517.5,32768,262144,20971520,8,512,8,-384.0,4,2787.735952630154,-2070.0,683.135,1
hpx,c7_spt,dmatdmatadd,1587,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,2520000,2779,-2779.0,-1024,555.8,-694.75,32768,262144,20971520,8,512,8,-384.0,4,3576.9420741573413,-2779.0,704.556,1
hpx,c7_spt,dmatdmatadd,1825,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,3336064,3656,-3656.0,-1024,731.2,-914.0,32768,262144,20971520,8,512,8,-384.0,4,4828.468584777175,-3656.0,690.923,1
hpx,c7_spt,dmatdmatadd,2100,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,4409792,4725,-4725.0,-1024,945.0,-1181.25,32768,262144,20971520,8,512,8,-384.0,4,6041.484862724039,-4725.0,729.953,1
hpx,c7_spt,dmatdmatadd,2415,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,5834304,6040,-6040.0,-1024,1208.0,-1510.0,32768,262144,20971520,8,512,8,-384.0,4,7946.480860533721,-6040.0,734.242,1
hpx,c7_spt,dmatdmatadd,2777,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,7719840,7645,-7645.0,-1024,1529.0,-1911.25,32768,262144,20971520,8,512,8,-384.0,4,9769.655584352475,-7645.0,790.208,1
hpx,c7_spt,dmatdmatadd,3193,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,10204704,10387,-10387.0,-1024,2077.4,-2596.75,32768,262144,20971520,8,512,8,-384.0,4,12396.249357704328,-10387.0,823.219,1
hpx,c7_spt,dmatdmatadd,3672,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,13483232,13770,-13770.0,-1024,2754.0,-3442.5,32768,262144,20971520,8,512,8,-384.0,4,16009.175521020707,-13770.0,842.241,1
hpx,c7_spt,dmatdmatadd,4222,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,17833472,17952,-17952.0,-1024,3590.4,-4488.0,32768,262144,20971520,8,512,8,-384.0,4,23644.66435705393,-17952.0,754.239,1
hpx,c7_spt,dmatdmatadd,4855,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,23575136,23066,-23066.0,-1024,4613.2,-5766.5,32768,262144,20971520,8,512,8,-384.0,4,29601.57701772889,-23066.0,796.44,1
hpx,c7_spt,dmatdmatadd,5583,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,31174848,30712,-30712.0,-1024,6142.4,-7678.0,32768,262144,20971520,8,512,8,-384.0,4,37696.92733883674,-30712.0,827.003,1
hpx,c7_spt,dmatdmatadd,6420,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,41216320,41730,-41730.0,-1024,8346.0,-10432.5,32768,262144,20971520,8,512,8,-384.0,4,51219.330337614825,-41730.0,804.704,1
hpx,c7_spt,dmatdmatadd,7000,5,4,256,1024,0,0,0,0,0,0,0.0,0.0,0.0,-1,48999648,49000,-49000.0,-1024,9800.0,-12250.0,32768,262144,20971520,8,512,8,-384.0,4,58955.45374042275,-49000.0,831.136,1
hpx,c7_spt,dmatdmatadd,200,6,4,256,800,0,0,0,0,0,0,0,0.0,0.0,-1,39200,50,-50.0,-800,8.333333333333334,-10.0,32768,262144,20971520,8,512,8,-300.0,4,53.65281798013236,-50.0,745.534,1
hpx,c7_spt,dmatdmatadd,230,6,4,256,928,0,0,0,0,0,0,0,0.0,0.0,-1,52896,58,-58.0,-928,9.666666666666666,-11.6,32768,262144,20971520,8,512,8,-348.0,4,62.46202938384298,-58.0,854.279,1
hpx,c7_spt,dmatdmatadd,264,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,69664,132,-132.0,-1024,22.0,-26.4,32768,262144,20971520,8,512,8,-384.0,4,73.77900385218369,-132.0,944.659,1
hpx,c7_spt,dmatdmatadd,300,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,89824,150,-150.0,-1024,25.0,-30.0,32768,262144,20971520,8,512,8,-384.0,4,84.27281920671186,-150.0,1067.96,1
hpx,c7_spt,dmatdmatadd,345,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,119968,174,-174.0,-1024,29.0,-34.8,32768,262144,20971520,8,512,8,-384.0,4,103.0593325092707,-174.0,1164.96,1
hpx,c7_spt,dmatdmatadd,396,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,156256,198,-198.0,-1024,33.0,-39.6,32768,262144,20971520,8,512,8,-384.0,4,120.53312016725339,-198.0,1301.02,1
hpx,c7_spt,dmatdmatadd,455,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,206880,228,-228.0,-1024,38.0,-45.6,32768,262144,20971520,8,512,8,-384.0,4,148.96504189372564,-228.0,1392.81,1
hpx,c7_spt,dmatdmatadd,523,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,274016,393,-393.0,-1024,65.5,-78.6,32768,262144,20971520,8,512,8,-384.0,4,192.02746732999333,-393.0,1427.15,1
hpx,c7_spt,dmatdmatadd,600,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,359648,450,-450.0,-1024,75.0,-90.0,32768,262144,20971520,8,512,8,-384.0,4,240.18414117490076,-450.0,1498.85,1
hpx,c7_spt,dmatdmatadd,690,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,477120,519,-519.0,-1024,86.5,-103.8,32768,262144,20971520,8,512,8,-384.0,4,303.2427695004382,-519.0,1574.58,1
hpx,c7_spt,dmatdmatadd,793,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,631200,796,-796.0,-1024,132.66666666666666,-159.2,32768,262144,20971520,8,512,8,-384.0,4,399.1652807375883,-796.0,1581.37,1
hpx,c7_spt,dmatdmatadd,912,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,831168,912,-912.0,-1024,152.0,-182.4,32768,262144,20971520,8,512,8,-384.0,4,611.0911922884768,-912.0,1361.08,1
hpx,c7_spt,dmatdmatadd,1048,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,1098208,1310,-1310.0,-1024,218.33333333333334,-262.0,32768,262144,20971520,8,512,8,-384.0,4,1241.193973851733,-1310.0,884.877,1
hpx,c7_spt,dmatdmatadd,1200,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,1439296,1500,-1500.0,-1024,250.0,-300.0,32768,262144,20971520,8,512,8,-384.0,4,1942.5674536313195,-1500.0,741.287,1
hpx,c7_spt,dmatdmatadd,1380,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,1904000,2070,-2070.0,-1024,345.0,-414.0,32768,262144,20971520,8,512,8,-384.0,4,2666.8981974210465,-2070.0,714.088,1
hpx,c7_spt,dmatdmatadd,1587,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,2520000,2779,-2779.0,-1024,463.1666666666667,-555.8,32768,262144,20971520,8,512,8,-384.0,4,3444.129966859134,-2779.0,731.725,1
hpx,c7_spt,dmatdmatadd,1825,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,3336064,3656,-3656.0,-1024,609.3333333333334,-731.2,32768,262144,20971520,8,512,8,-384.0,4,4123.422090546943,-3656.0,809.061,1
hpx,c7_spt,dmatdmatadd,2100,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,4409792,4725,-4725.0,-1024,787.5,-945.0,32768,262144,20971520,8,512,8,-384.0,4,5705.672680695808,-4725.0,772.915,1
hpx,c7_spt,dmatdmatadd,2415,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,5834304,6040,-6040.0,-1024,1006.6666666666666,-1208.0,32768,262144,20971520,8,512,8,-384.0,4,7273.661114989529,-6040.0,802.16,1
hpx,c7_spt,dmatdmatadd,2777,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,7719840,7645,-7645.0,-1024,1274.1666666666667,-1529.0,32768,262144,20971520,8,512,8,-384.0,4,9964.093403614925,-7645.0,774.788,1
hpx,c7_spt,dmatdmatadd,3193,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,10204704,10387,-10387.0,-1024,1731.1666666666667,-2077.4,32768,262144,20971520,8,512,8,-384.0,4,12443.546440024875,-10387.0,820.09,1
hpx,c7_spt,dmatdmatadd,3672,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,13483232,13770,-13770.0,-1024,2295.0,-2754.0,32768,262144,20971520,8,512,8,-384.0,4,15982.154054038037,-13770.0,843.665,1
hpx,c7_spt,dmatdmatadd,4222,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,17833472,17952,-17952.0,-1024,2992.0,-3590.4,32768,262144,20971520,8,512,8,-384.0,4,22496.314050003784,-17952.0,792.74,1
hpx,c7_spt,dmatdmatadd,4855,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,23575136,23066,-23066.0,-1024,3844.3333333333335,-4613.2,32768,262144,20971520,8,512,8,-384.0,4,27318.991639483884,-23066.0,862.985,1
hpx,c7_spt,dmatdmatadd,5583,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,31174848,30712,-30712.0,-1024,5118.666666666667,-6142.4,32768,262144,20971520,8,512,8,-384.0,4,36764.87230075627,-30712.0,847.969,1
hpx,c7_spt,dmatdmatadd,6420,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,41216320,41730,-41730.0,-1024,6955.0,-8346.0,32768,262144,20971520,8,512,8,-384.0,4,51328.659136477414,-41730.0,802.99,1
hpx,c7_spt,dmatdmatadd,7000,6,4,256,1024,0,0,0,0,0,0,0,0.0,0.0,-1,48999648,49000,-49000.0,-1024,8166.666666666667,-9800.0,32768,262144,20971520,8,512,8,-384.0,4,59015.66685294741,-49000.0,830.288,1
hpx,c7_spt,dmatdmatadd,200,7,4,256,800,0,0,0,0,0,0,0,0,0.0,-1,39200,50,-50.0,-800,7.142857142857143,-8.333333333333334,32768,262144,20971520,8,512,8,-300.0,4,60.18838965963465,-50.0,664.58,1
hpx,c7_spt,dmatdmatadd,230,7,4,256,928,0,0,0,0,0,0,0,0,0.0,-1,52896,58,-58.0,-928,8.285714285714286,-9.666666666666666,32768,262144,20971520,8,512,8,-348.0,4,66.26126758202253,-58.0,805.297,1
hpx,c7_spt,dmatdmatadd,264,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,69664,132,-132.0,-1024,18.857142857142858,-22.0,32768,262144,20971520,8,512,8,-384.0,4,77.57135415971044,-132.0,898.476,1
hpx,c7_spt,dmatdmatadd,300,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,89824,150,-150.0,-1024,21.428571428571427,-25.0,32768,262144,20971520,8,512,8,-384.0,4,88.35917020921488,-150.0,1018.57,1
hpx,c7_spt,dmatdmatadd,345,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,119968,174,-174.0,-1024,24.857142857142858,-29.0,32768,262144,20971520,8,512,8,-384.0,4,105.2465483234714,-174.0,1140.75,1
hpx,c7_spt,dmatdmatadd,396,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,156256,198,-198.0,-1024,28.285714285714285,-33.0,32768,262144,20971520,8,512,8,-384.0,4,122.20603018991436,-198.0,1283.21,1
hpx,c7_spt,dmatdmatadd,455,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,206880,228,-228.0,-1024,32.57142857142857,-38.0,32768,262144,20971520,8,512,8,-384.0,4,148.468303434063,-228.0,1397.47,1
hpx,c7_spt,dmatdmatadd,523,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,274016,393,-393.0,-1024,56.142857142857146,-65.5,32768,262144,20971520,8,512,8,-384.0,4,188.26778415141,-393.0,1455.65,1
hpx,c7_spt,dmatdmatadd,600,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,359648,450,-450.0,-1024,64.28571428571429,-75.0,32768,262144,20971520,8,512,8,-384.0,4,232.8424238896327,-450.0,1546.11,1
hpx,c7_spt,dmatdmatadd,690,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,477120,519,-519.0,-1024,74.14285714285714,-86.5,32768,262144,20971520,8,512,8,-384.0,4,291.6941573198446,-519.0,1636.92,1
hpx,c7_spt,dmatdmatadd,793,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,631200,796,-796.0,-1024,113.71428571428571,-132.66666666666666,32768,262144,20971520,8,512,8,-384.0,4,379.6380607562353,-796.0,1662.71,1
hpx,c7_spt,dmatdmatadd,912,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,831168,912,-912.0,-1024,130.28571428571428,-152.0,32768,262144,20971520,8,512,8,-384.0,4,587.7800234619027,-912.0,1415.06,1
hpx,c7_spt,dmatdmatadd,1048,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,1098208,1310,-1310.0,-1024,187.14285714285714,-218.33333333333334,32768,262144,20971520,8,512,8,-384.0,4,1197.0263545377957,-1310.0,917.527,1
hpx,c7_spt,dmatdmatadd,1200,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,1439296,1500,-1500.0,-1024,214.28571428571428,-250.0,32768,262144,20971520,8,512,8,-384.0,4,1893.2048408196,-1500.0,760.615,1
hpx,c7_spt,dmatdmatadd,1380,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,1904000,2070,-2070.0,-1024,295.7142857142857,-345.0,32768,262144,20971520,8,512,8,-384.0,4,2634.130552954406,-2070.0,722.971,1
hpx,c7_spt,dmatdmatadd,1587,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,2520000,2779,-2779.0,-1024,397.0,-463.1666666666667,32768,262144,20971520,8,512,8,-384.0,4,3488.9550949435434,-2779.0,722.324,1
hpx,c7_spt,dmatdmatadd,1825,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,3336064,3656,-3656.0,-1024,522.2857142857143,-609.3333333333334,32768,262144,20971520,8,512,8,-384.0,4,4272.838701331636,-3656.0,780.769,1
hpx,c7_spt,dmatdmatadd,2100,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,4409792,4725,-4725.0,-1024,675.0,-787.5,32768,262144,20971520,8,512,8,-384.0,4,5845.627709070664,-4725.0,754.41,1
hpx,c7_spt,dmatdmatadd,2415,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,5834304,6040,-6040.0,-1024,862.8571428571429,-1006.6666666666666,32768,262144,20971520,8,512,8,-384.0,4,7371.698008318467,-6040.0,791.492,1
hpx,c7_spt,dmatdmatadd,2777,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,7719840,7645,-7645.0,-1024,1092.142857142857,-1274.1666666666667,32768,262144,20971520,8,512,8,-384.0,4,9716.780699502082,-7645.0,794.508,1
hpx,c7_spt,dmatdmatadd,3193,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,10204704,10387,-10387.0,-1024,1483.857142857143,-1731.1666666666667,32768,262144,20971520,8,512,8,-384.0,4,12429.859937904464,-10387.0,820.993,1
hpx,c7_spt,dmatdmatadd,3672,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,13483232,13770,-13770.0,-1024,1967.142857142857,-2295.0,32768,262144,20971520,8,512,8,-384.0,4,16605.46036500135,-13770.0,811.997,1
hpx,c7_spt,dmatdmatadd,4222,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,17833472,17952,-17952.0,-1024,2564.5714285714284,-2992.0,32768,262144,20971520,8,512,8,-384.0,4,21900.228043869894,-17952.0,814.317,1
hpx,c7_spt,dmatdmatadd,4855,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,23575136,23066,-23066.0,-1024,3295.1428571428573,-3844.3333333333335,32768,262144,20971520,8,512,8,-384.0,4,28567.855667129956,-23066.0,825.259,1
hpx,c7_spt,dmatdmatadd,5583,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,31174848,30712,-30712.0,-1024,4387.428571428572,-5118.666666666667,32768,262144,20971520,8,512,8,-384.0,4,37750.97448714549,-30712.0,825.819,1
hpx,c7_spt,dmatdmatadd,6420,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,41216320,41730,-41730.0,-1024,5961.428571428572,-6955.0,32768,262144,20971520,8,512,8,-384.0,4,52171.46951082127,-41730.0,790.018,1
hpx,c7_spt,dmatdmatadd,7000,7,4,256,1024,0,0,0,0,0,0,0,0,0.0,-1,48999648,49000,-49000.0,-1024,7000.0,-8166.666666666667,32768,262144,20971520,8,512,8,-384.0,4,59376.09058125557,-49000.0,825.248,1
hpx,c7_spt,dmatdmatadd,200,8,4,256,800,0,0,0,0,0,0,0,0,0,-1,39200,50,-50.0,-800,6.25,-7.142857142857143,32768,262144,20971520,8,512,8,-300.0,4,65.35872955701488,-50.0,612.007,1
hpx,c7_spt,dmatdmatadd,230,8,4,256,928,0,0,0,0,0,0,0,0,0,-1,52896,58,-58.0,-928,7.25,-8.285714285714286,32768,262144,20971520,8,512,8,-348.0,4,71.11897767802402,-58.0,750.292,1
hpx,c7_spt,dmatdmatadd,264,8,4,256,1024,0,0,0,0,0,0,0,0,0,-1,69664,132,-132.0,-1024,16.5,-18.857142857142858,32768,262144,20971520,8,512,8,-384.0,4,80.42362720990155,-132.0,866.611,1
hpx,c7_spt,dmatdmatadd,300,8,4,256,1024,0,0,0,0,0,0,0,0,0,-1,89824,150,-150.0,-1024,18.75,-21.428571428571427,32768,262144,20971520,8,512,8,-384.0,4,89.59324666016286,-150.0,1004.54,1
hpx,c7_spt,dmatdmatadd,345,8,4,256,1024,0,0,0,0,0,0,0,0,0,-1,119968,174,-174.0,-1024,21.75,-24.857142857142858,32768,262144,20971520,8,512,8,-384.0,4,103.77105715792112,-174.0,1156.97,1
hpx,c7_spt,dmatdmatadd,396,8,4,256,1024,0,0,0,0,0,0,0,0,0,-1,156256,198,-198.0,-1024,24.75,-28.285714285714285,32768,262144,20971520,8,512,8,-384.0,4,122.87825480531895,-198.0,1276.19,1
hpx,c7_spt,dmatdmatadd,455,8,4,256,1024,0,0,0,0,0,0,0,0,0,-1,206880,228,-228.0,-1024,28.5,-32.57142857142857,32768,262144,20971520,8,512,8,-384.0,4,144.7194961183536,-228.0,1433.67,1
hpx,c7_spt,dmatdmatadd,523,8,4,256,1024,0,0,0,0,0,0,0,0,0,-1,274016,393,-393.0,-1024,49.125,-56.142857142857146,32768,262144,20971520,8,512,8,-384.0,4,180.3294006172149,-393.0,1519.73,1
hpx,c7_spt,dmatdmatadd,600,8,4,256,1024,0,0,0,0,0,0,0,0,0,-1,359648,450,-450.0,-1024,56.25,-64.28571428571429,32768,262144,20971520,8,512,8,-384.0,4,218.27838983307765,-450.0,1649.27,1
hpx,c7_spt,dmatdmatadd,690,8,4,256,1024,0,0,0,0,0,0,0,0,0,-1,477120,519,-519.0,-1024,64.875,-74.14285714285714,32768,262144,20971520,8,512,8,-384.0,4,276.2459067609317,-519.0,1728.46,1
hpx,c7_spt,dmatdmatadd,793,8,4,256,1024,0,0,0,0,0,0,0,0,0,-1,631200,796,-796.0,-1024,99.5,-113.71428571428571,32768,262144,20971520,8,512,8,-384.0,4,363.1566532617638,-796.0,1738.17,1
hpx,c7_spt,dmatdmatadd,912,8,4,256,1024,0,0,0,0,0,0,0,0,0,-1,831168,912,-912.0,-1024,114.0,-130.28571428571428,32768,262144,20971520,8,512,8,-384.0,4,549.8116051243406,-912.0,1512.78,1
hpx,c7_spt,dmatdmatadd,1048,8,4,256,1024,0,0,0,0,0,0,0,0,0,-1,1098208,1310,-1310.0,-1024,163.75,-187.14285714285714,32768,262144,20971520,8,512,8,-384.0,4,1169.4734779756884,-1310.0,939.144,1
hpx,c7_spt,dmatdmatadd,1200,8,4,256,1024,0,0,0,0,0,0,0,0,0,-1,1439296,1500,-1500.0,-1024,187.5,-214.28571428571428,32768,262144,20971520,8,512,8,-384.0,4,1847.6698829809075,-1500.0,779.36,1
hpx,c7_spt,dmatdmatadd,1380,8,4,256,1024,0,0,0,0,0,0,0,0,0,-1,1904000,2070,-2070.0,-1024,258.75,-295.7142857142857,32768,262144,20971520,8,512,8,-384.0,4,2593.1831581986066,-2070.0,734.387,1
hpx,c7_spt,dmatdmatadd,1587,8,4,256,1024,0,0,0,0,0,0,0,0,0,-1,2520000,2779,-2779.0,-1024,347.375,-397.0,32768,262144,20971520,8,512,8,-384.0,4,3436.4186007824187,-2779.0,733.367,1
hpx,c7_spt,dmatdmatadd,1825,8,4,256,1024,0,0,0,0,0,0,0,0,0,-1,3336064,3656,-3656.0,-1024,457.0,-522.2857142857143,32768,262144,20971520,8,512,8,-384.0,4,4700.387460373371,-3656.0,709.75,1
hpx,c7_spt,dmatdmatadd,2100,8,4,256,1024,0,0,0,0,0,0,0,0,0,-1,4409792,4725,-4725.0,-1024,590.625,-675.0,32768,262144,20971520,8,512,8,-384.0,4,5863.628748534093,-4725.0,752.094,1
hpx,c7_spt,dmatdmatadd,2415,8,4,256,1024,0,0,0,0,0,0,0,0,0,-1,5834304,6040,-6040.0,-1024,755.0,-862.8571428571429,32768,262144,20971520,8,512,8,-384.0,4,7358.060126690031,-6040.0,792.959,1
hpx,c7_spt,dmatdmatadd,2777,8,4,256,1024,0,0,0,0,0,0,0,0,0,-1,7719840,7645,-7645.0,-1024,955.625,-1092.142857142857,32768,262144,20971520,8,512,8,-384.0,4,10002.759807357672,-7645.0,771.793,1
hpx,c7_spt,dmatdmatadd,3193,8,4,256,1024,0,0,0,0,0,0,0,0,0,-1,10204704,10387,-10387.0,-1024,1298.375,-1483.857142857143,32768,262144,20971520,8,512,8,-384.0,4,12804.692832764504,-10387.0,796.96,1
hpx,c7_spt,dmatdmatadd,3672,8,4,256,1024,0,0,0,0,0,0,0,0,0,-1,13483232,13770,-13770.0,-1024,1721.25,-1967.142857142857,32768,262144,20971520,8,512,8,-384.0,4,16766.706292558458,-13770.0,804.188,1
hpx,c7_spt,dmatdmatadd,4222,8,4,256,1024,0,0,0,0,0,0,0,0,0,-1,17833472,17952,-17952.0,-1024,2244.0,-2564.5714285714284,32768,262144,20971520,8,512,8,-384.0,4,21249.2722781774,-17952.0,839.263,1
hpx,c7_spt,dmatdmatadd,4855,8,4,256,1024,0,0,0,0,0,0,0,0,0,-1,23575136,23066,-23066.0,-1024,2883.25,-3295.1428571428573,32768,262144,20971520,8,512,8,-384.0,4,28324.342767620506,-23066.0,832.354,1
