node,problem_size,num_blocks,num_threads,chunk_size,iter_length,grain_size,work_per_core,num_tasks,execution_time
marvin,3000.0,3000.0,8.0,400.0,1.0,400.0,400.0,8.0,891.442
marvin,3000.0,3000.0,8.0,40.0,1.0,40.0,400.0,75.0,681.472
marvin,3000.0,3000.0,8.0,450.0,1.0,450.0,450.0,7.0,956.5498000000001
marvin,3000.0,3000.0,8.0,4.0,1.0,4.0,376.0,750.0,758.9757999999999
marvin,3000.0,3000.0,8.0,500.0,1.0,500.0,500.0,6.0,1031.8568
marvin,3000.0,3000.0,8.0,50.0,1.0,50.0,400.0,60.0,654.771
marvin,3000.0,3000.0,8.0,550.0,1.0,550.0,550.0,6.0,953.7113999999999
marvin,3000.0,3000.0,8.0,5.0,1.0,5.0,375.0,600.0,807.3344
marvin,3000.0,3000.0,8.0,600.0,1.0,600.0,600.0,5.0,984.1614
marvin,3000.0,3000.0,8.0,60.0,1.0,60.0,420.0,50.0,746.424
marvin,3000.0,3000.0,8.0,650.0,1.0,650.0,650.0,5.0,1096.3085999999998
marvin,3000.0,3000.0,8.0,6.0,1.0,6.0,378.0,500.0,902.4714000000001
marvin,3000.0,3000.0,8.0,700.0,1.0,700.0,700.0,5.0,904.8746000000001
marvin,3000.0,3000.0,8.0,70.0,1.0,70.0,420.0,43.0,636.2402000000001
marvin,3000.0,3000.0,8.0,750.0,1.0,750.0,750.0,4.0,861.4100000000001
marvin,3000.0,3000.0,8.0,7.0,1.0,7.0,378.0,429.0,920.8556000000001
marvin,3000.0,3000.0,8.0,800.0,1.0,800.0,800.0,4.0,1018.7275999999999
marvin,3000.0,3000.0,8.0,80.0,1.0,80.0,400.0,38.0,659.6481999999999
marvin,3000.0,3000.0,8.0,850.0,1.0,850.0,850.0,4.0,957.2072000000001
marvin,3000.0,3000.0,8.0,8.0,1.0,8.0,376.0,375.0,969.6128000000001
marvin,3000.0,3000.0,8.0,900.0,1.0,900.0,900.0,4.0,1097.955
marvin,3000.0,3000.0,8.0,90.0,1.0,90.0,450.0,34.0,569.3295999999999
marvin,3000.0,3000.0,8.0,950.0,1.0,950.0,950.0,4.0,1084.1726
marvin,3000.0,3000.0,8.0,9.0,1.0,9.0,378.0,334.0,983.6965999999999
